MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis
Fix,GT,37.4439756,-122.2329796,10.30273049712181,4.009295,0.1,206.86278,1626727780438
Fix,GT,37.44394,-122.2330025,10.223671317458152,4.5621653,0.1,207.16495,1626727781438
Fix,GT,37.4439055,-122.2330266,10.155059177398682,4.1611953,0.1,209.43779,1626727782438
Fix,GT,37.4438781,-122.2330516,10.08689468383789,3.2122493,0.1,215.69984,1626727783438
Fix,GT,37.4438613,-122.233071,9.985954158604144,1.9744961,0.1,221.3179,1626727784438
Fix,GT,37.4438513,-122.2330908,9.856565401554109,2.2232132,0.1,232.56082,1626727785438
Fix,GT,37.4438479,-122.2331202,9.722282847523688,2.9533982,0.1,255.22131,1626727786438
Fix,GT,37.4438545,-122.2331618,9.693835216879844,4.4763246,0.1,279.17963,1626727787438
Fix,GT,37.4438754,-122.2332181,9.576953572958708,6.496994,0.1,295.22427,1626727788438
Fix,GT,37.443907,-122.2332926,9.33546009749174,8.386436,0.1,298.81375,1626727789438
Fix,GT,37.4439483,-122.233379,9.11657845661044,9.435082,0.1,301.33792,1626727790438
Fix,GT,37.4439953,-122.2334748,8.855460111796857,10.346977,0.1,301.59546,1626727791438
Fix,GT,37.4440452,-122.2335753,8.550401199102401,10.660766,0.1,302.10748,1626727792438
Fix,GT,37.4440976,-122.2336787,8.295671258568763,10.940533,0.1,302.5583,1626727793438
Fix,GT,37.4441514,-122.2337829,8.089907956898212,11.015834,0.1,303.2239,1626727794438
Fix,GT,37.4442063,-122.2338863,7.854072207808494,10.878647,0.1,303.61746,1626727795438
Fix,GT,37.4442583,-122.2339851,7.62123670244217,9.936297,0.1,303.2686,1626727796438
Fix,GT,37.4443044,-122.2340727,7.448789361953736,8.647593,0.1,303.43176,1626727797438
Fix,GT,37.4443433,-122.2341476,7.270400978684425,6.9708085,0.1,302.27295,1626727798438
Fix,GT,37.4443685,-122.2342043,7.16311813673377,4.4710717,0.1,298.65173,1626727799438
Fix,GT,37.4443835,-122.2342387,7.087999788761138,2.6933784,0.1,298.39697,1626727800438
Fix,GT,37.4443921,-122.2342587,7.049835294961929,1.2908405,0.1,298.4127,1626727801438
Fix,GT,37.4443945,-122.2342643,7.031835714876652,0.044059996,0.1,298.42007,1626727802438
Fix,GT,37.4443945,-122.2342643,7.025,0.002598494,0.1,298.42276,1626727803438
Fix,GT,37.4443945,-122.2342643,7.027000209420919,0.0036829973,0.1,298.4225,1626727804438
Fix,GT,37.4443945,-122.2342643,7.027000209420919,0.0020916336,0.1,298.42078,1626727805438
Fix,GT,37.4443945,-122.2342642,7.027000209420919,0.001917053,0.1,298.42075,1626727806438
Fix,GT,37.4443945,-122.2342642,7.027000209420919,0.0008652654,0.1,298.42084,1626727807438
Fix,GT,37.4443945,-122.2342642,7.027000209420919,0.0011607832,0.1,298.42072,1626727808438
Fix,GT,37.4443945,-122.2342642,7.026999999999999,0.0008652654,0.1,298.42044,1626727809438
Fix,GT,37.4443945,-122.2342642,7.027000209420919,0.0012534304,0.1,298.4205,1626727810438
Fix,GT,37.4443945,-122.2342642,7.02699979057908,0.0019170529,0.1,298.42053,1626727811438
Fix,GT,37.4443945,-122.2342642,7.0280000000000005,0.0014142136,0.1,298.4206,1626727812438
Fix,GT,37.4443945,-122.2342642,7.0280000000000005,0.0017562698,0.1,298.42065,1626727813438
Fix,GT,37.4443954,-122.234266,7.008671010732652,0.85674524,0.1,298.4015,1626727814438
Fix,GT,37.4444049,-122.2342903,6.962730393648148,3.9010153,0.1,296.7116,1626727815438
Fix,GT,37.4444203,-122.2343435,6.931717360854149,5.774687,0.1,288.4557,1626727816438
Fix,GT,37.4444272,-122.2344155,7.001881648778916,7.0699296,0.1,273.8288,1626727817438
Fix,GT,37.4444149,-122.2344985,7.157928005933762,7.8776145,0.1,254.0828,1626727818438
Fix,GT,37.4443758,-122.2345817,7.219881433427334,9.245051,0.1,233.65514,1626727819438
Fix,GT,37.4443108,-122.2346556,7.340658196091652,10.289448,0.1,217.83888,1626727820438
Fix,GT,37.4442273,-122.2347244,7.570256555318833,11.947365,0.1,212.24385,1626727821438
Fix,GT,37.4441291,-122.2347984,7.8988096730411055,13.344973,0.1,209.8963,1626727822438
Fix,GT,37.4440196,-122.234873,8.286526838034392,14.282198,0.1,207.82317,1626727823438
Fix,GT,37.4439009,-122.2349497,8.80152659034729,15.456251,0.1,207.06856,1626727824438
Fix,GT,37.4437719,-122.2350325,9.12264467033744,16.560347,0.1,206.9962,1626727825438
Fix,GT,37.4436354,-122.2351208,9.380434586435555,17.593103,0.1,207.36865,1626727826438
Fix,GT,37.4434911,-122.2352161,9.508881364017723,18.549488,0.1,207.74112,1626727827438
Fix,GT,37.4433412,-122.235316,9.655822183340788,18.88174,0.1,208.04562,1626727828438
Fix,GT,37.4431927,-122.2354163,9.832210634231568,18.528364,0.1,208.20569,1626727829438
Fix,GT,37.4430476,-122.2355143,10.058151157289744,18.05958,0.1,208.07997,1626727830438
Fix,GT,37.4429044,-122.2356101,10.352809738308192,18.026476,0.1,207.92078,1626727831438
Fix,GT,37.4427608,-122.2357057,10.821796713978053,18.019474,0.1,207.69833,1626727832438
Fix,GT,37.4426169,-122.2358002,11.49272417449951,18.084332,0.1,207.35674,1626727833438
Fix,GT,37.4424729,-122.2358939,12.32920462858677,17.80843,0.1,207.34207,1626727834438
Fix,GT,37.4423332,-122.2359852,13.39169770923257,17.140007,0.1,207.55963,1626727835438
Fix,GT,37.4421996,-122.2360737,14.404263362914325,16.404367,0.1,208.02544,1626727836438
Fix,GT,37.4420716,-122.2361606,15.24482948088646,15.973927,0.1,208.5775,1626727837438
Fix,GT,37.4419454,-122.236248,16.016606278538703,16.005817,0.1,208.88084,1626727838438
Fix,GT,37.4418196,-122.2363362,16.759172000467778,15.973177,0.1,209.21269,1626727839438
Fix,GT,37.4416931,-122.2364262,17.430678021192552,16.427341,0.1,209.0946,1626727840438
Fix,GT,37.4415611,-122.2365195,18.12617149972916,17.337063,0.1,209.44188,1626727841438
Fix,GT,37.4414258,-122.2366235,18.957382694780826,17.87313,0.1,213.26851,1626727842438
Fix,GT,37.4412927,-122.2367454,19.88304009962082,18.707954,0.1,217.93097,1626727843438
Fix,GT,37.4411604,-122.2368841,20.837875606775285,19.587986,0.1,221.37778,1626727844438
Fix,GT,37.4410299,-122.2370399,21.94856601426005,20.404333,0.1,225.0885,1626727845438
Fix,GT,37.4409039,-122.2372128,23.129250036746264,20.870583,0.1,229.58073,1626727846438
Fix,GT,37.4407894,-122.2374,24.33907319235802,20.921227,0.1,234.44583,1626727847438
Fix,GT,37.4406827,-122.237596,25.598791107714177,21.077206,0.1,236.22061,1626727848438
Fix,GT,37.4405785,-122.2377953,26.822534392237664,21.045956,0.1,236.64838,1626727849438
Fix,GT,37.4404718,-122.237991,28.11983733651042,20.910315,0.1,234.37872,1626727850438
Fix,GT,37.440358,-122.238179,29.401190685331823,20.88239,0.1,231.75209,1626727851438
Fix,GT,37.4402399,-122.238363,30.51853448963165,20.934143,0.1,230.64552,1626727852438
Fix,GT,37.4401181,-122.2385446,31.56787654930353,21.069372,0.1,229.23125,1626727853438
Fix,GT,37.4399912,-122.2387238,32.64124975326657,21.379154,0.1,227.55028,1626727854438
Fix,GT,37.4398579,-122.2388982,33.743428263902665,21.344303,0.1,225.11208,1626727855438
Fix,GT,37.4397206,-122.2390663,34.658427240997554,21.228703,0.1,223.35764,1626727856438
Fix,GT,37.4395802,-122.2392276,35.72080446603894,20.870138,0.1,221.31769,1626727857438
Fix,GT,37.4394383,-122.2393754,36.90758083024621,20.179554,0.1,218.51083,1626727858438
Fix,GT,37.4392966,-122.2395159,38.02719157791138,19.876513,0.1,217.8653,1626727859438
Fix,GT,37.4391543,-122.2396493,39.03387679445744,19.605455,0.1,215.88698,1626727860438
Fix,GT,37.4390099,-122.2397755,39.91181527265906,19.45674,0.1,214.0155,1626727861438
Fix,GT,37.4388637,-122.2398949,40.79899520167708,19.285608,0.1,212.22998,1626727862438
Fix,GT,37.4387156,-122.2400086,41.51378336012364,19.336432,0.1,210.74907,1626727863438
Fix,GT,37.4385632,-122.240118,42.027902967333794,19.623705,0.1,208.90329,1626727864438
Fix,GT,37.4384055,-122.2402216,42.48952785736323,19.866177,0.1,206.58281,1626727865438
Fix,GT,37.438243,-122.2403187,42.83753962731362,20.09141,0.1,204.52666,1626727866438
Fix,GT,37.438076,-122.2404102,43.06737385109067,20.367493,0.1,202.87813,1626727867438
Fix,GT,37.4379051,-122.2404969,43.22810403153301,20.513193,0.1,201.39172,1626727868438
Fix,GT,37.4377327,-122.2405791,43.39410402753949,20.464172,0.1,200.12979,1626727869438
Fix,GT,37.4375594,-122.2406597,43.43289467811584,20.55116,0.1,200.44139,1626727870438
Fix,GT,37.4373864,-122.2407436,43.6980805734694,20.618038,0.1,201.67726,1626727871438
Fix,GT,37.4372147,-122.2408333,44.05491477954388,20.645329,0.1,203.04831,1626727872438
Fix,GT,37.4370467,-122.2409283,44.51585561180114,20.225634,0.1,205.20055,1626727873438
Fix,GT,37.4368863,-122.2410316,45.06815857219696,19.808468,0.1,208.68086,1626727874438
Fix,GT,37.4367359,-122.2411478,45.749782069444656,19.37172,0.1,214.3527,1626727875438
Fix,GT,37.4366008,-122.2412803,46.54127693486214,18.69829,0.1,220.99356,1626727876438
Fix,GT,37.4364824,-122.2414255,47.19151362860202,18.067142,0.1,226.18413,1626727877438
Fix,GT,37.4363756,-122.2415747,47.75573729991913,17.42053,0.1,229.14548,1626727878438
Fix,GT,37.4362774,-122.2417227,48.44355980789661,16.61345,0.1,230.8521,1626727879438
Fix,GT,37.4361895,-122.2418672,49.14522935196757,15.541864,0.1,233.38622,1626727880438
Fix,GT,37.4361118,-122.2420044,49.75357282698154,14.042454,0.1,235.68091,1626727881438
Fix,GT,37.4360508,-122.2421293,50.35069116663933,11.742107,0.1,240.29959,1626727882438
Fix,GT,37.4360106,-122.2422336,50.72597400426865,8.832217,0.1,246.49466,1626727883438
Fix,GT,37.4359895,-122.242313,51.01192784017324,6.079116,0.1,253.3675,1626727884438
Fix,GT,37.4359806,-122.2423662,51.195044646888974,3.5773687,0.1,258.55356,1626727885438
Fix,GT,37.4359775,-122.2423951,51.27938969552517,1.9439683,0.1,261.2777,1626727886438
Fix,GT,37.4359756,-122.2424178,51.32755419927835,2.3201666,0.1,263.26443,1626727887438
Fix,GT,37.4359739,-122.242457,51.40865647912025,4.777987,0.1,266.56873,1626727888438
Fix,GT,37.435975,-122.2425239,51.57453815281392,6.932833,0.1,272.02734,1626727889438
Fix,GT,37.435984,-122.2426084,51.88951528325677,8.044083,0.1,279.25604,1626727890438
Fix,GT,37.436003,-122.2427013,52.30513699159026,9.038701,0.1,285.8092,1626727891438
Fix,GT,37.4360305,-122.2428042,52.68246599346399,10.101469,0.1,289.0567,1626727892438
Fix,GT,37.4360641,-122.2429161,53.20884117889404,11.038828,0.1,291.44226,1626727893438
Fix,GT,37.4361039,-122.2430342,53.78329009652137,11.625113,0.1,293.46533,1626727894438
Fix,GT,37.4361483,-122.2431557,54.41955995601416,11.961596,0.1,295.1207,1626727895438
Fix,GT,37.4361948,-122.2432756,55.12239709889889,11.553549,0.1,296.0218,1626727896438
Fix,GT,37.4362396,-122.2433891,55.766844459474086,10.949244,0.1,296.27014,1626727897438
Fix,GT,37.4362835,-122.2434995,56.392068140685566,10.944202,0.1,296.5441,1626727898438
Fix,GT,37.436329,-122.2436109,56.997901963412765,11.2880535,0.1,297.2061,1626727899438
Fix,GT,37.4363784,-122.2437268,57.69117182934285,11.949001,0.1,298.48358,1626727900438
Fix,GT,37.436432,-122.2438453,58.40739549946785,12.163869,0.1,300.03564,1626727901438
Fix,GT,37.43649,-122.2439634,59.146724518537525,12.409205,0.1,302.4673,1626727902438
Fix,GT,37.436554,-122.2440804,59.85956179627776,12.700465,0.1,305.41168,1626727903438
Fix,GT,37.4366236,-122.2441965,60.61621985897422,12.999861,0.1,307.476,1626727904438
Fix,GT,37.436698,-122.244312,61.41227720916271,13.281661,0.1,309.73938,1626727905438
Fix,GT,37.4367775,-122.244426,62.24899625638128,13.542378,0.1,311.7494,1626727906438
Fix,GT,37.4368606,-122.2445404,63.09454708790779,13.820421,0.1,312.46622,1626727907438
Fix,GT,37.4369457,-122.2446559,63.94721808063984,14.007372,0.1,312.62726,1626727908438
Fix,GT,37.437032,-122.2447739,64.72566541147232,14.341381,0.1,312.24924,1626727909438
Fix,GT,37.43712,-122.2448956,65.47090007093549,14.766639,0.1,312.15125,1626727910438
Fix,GT,37.4372111,-122.2450209,66.15672458028794,15.23732,0.1,312.42072,1626727911438
Fix,GT,37.4373059,-122.2451497,66.83362121325732,15.828531,0.1,312.78375,1626727912438
Fix,GT,37.4374049,-122.2452836,67.51578373849392,16.478146,0.1,312.71295,1626727913438
Fix,GT,37.4375082,-122.2454226,68.2003935508132,17.134148,0.1,313.2071,1626727914438
Fix,GT,37.4376162,-122.245565,68.91216987028719,17.532959,0.1,313.669,1626727915438
Fix,GT,37.4377263,-122.2457073,69.63178376317025,17.551819,0.1,314.22552,1626727916438
Fix,GT,37.4378369,-122.2458487,70.38772672346235,17.494585,0.1,314.18872,1626727917438
Fix,GT,37.4379452,-122.245992,71.17027731609345,17.55812,0.1,312.70865,1626727918438
Fix,GT,37.438053,-122.2461406,71.89149884885549,17.968512,0.1,312.0445,1626727919438
Fix,GT,37.4381647,-122.2462939,72.67921603184939,18.7837,0.1,312.7142,1626727920438
Fix,GT,37.4382824,-122.2464493,73.46422039029002,19.185295,0.1,313.90625,1626727921438
Fix,GT,37.4384055,-122.2466062,74.30377311006188,19.600613,0.1,314.86865,1626727922438
Fix,GT,37.4385308,-122.2467608,75.10766553860903,19.423285,0.1,315.67065,1626727923438
Fix,GT,37.4386564,-122.2469134,75.84288694792986,19.383024,0.1,315.89407,1626727924438
Fix,GT,37.4387809,-122.2470648,76.62188921880721,19.06617,0.1,315.68347,1626727925438
Fix,GT,37.4389031,-122.2472155,77.38211289334296,19.043777,0.1,315.1325,1626727926438
Fix,GT,37.4390248,-122.2473681,78.1475010743141,19.196167,0.1,314.83188,1626727927438
Fix,GT,37.439148,-122.2475233,78.92143960025906,19.589815,0.1,314.67084,1626727928438
Fix,GT,37.4392737,-122.2476827,79.71460648560524,20.075113,0.1,314.57578,1626727929438
Fix,GT,37.4394015,-122.2478452,80.52283015537262,20.359257,0.1,314.4767,1626727930438
Fix,GT,37.4395311,-122.2480101,81.34021834284067,20.56432,0.1,314.50732,1626727931438
Fix,GT,37.4396614,-122.2481756,82.15982774442435,20.590069,0.1,314.60114,1626727932438
Fix,GT,37.4397921,-122.2483413,82.97499472898244,20.684954,0.1,314.49875,1626727933438
Fix,GT,37.4399228,-122.2485092,83.79921589833498,20.834213,0.1,314.0536,1626727934438
Fix,GT,37.4400537,-122.2486786,84.66277110666036,20.908117,0.1,313.94815,1626727935438
Fix,GT,37.4401846,-122.2488489,85.52121588659287,21.001198,0.1,313.78067,1626727936438
Fix,GT,37.440316,-122.2490212,86.39693824160099,21.158913,0.1,313.53226,1626727937438
Fix,GT,37.4404476,-122.2491944,87.23660924220084,21.164246,0.1,313.5536,1626727938438
Fix,GT,37.4405792,-122.2493671,88.1013856371045,21.123604,0.1,313.71954,1626727939438
Fix,GT,37.440711,-122.2495393,88.93516203203797,21.125507,0.1,313.79337,1626727940438
Fix,GT,37.4408433,-122.2497116,89.76005399608613,21.24556,0.1,313.8737,1626727941438
Fix,GT,37.4409771,-122.249885,90.60838306629655,21.4621,0.1,314.05777,1626727942438
Fix,GT,37.4411124,-122.25006,91.46060946822166,21.693604,0.1,313.93015,1626727943438
Fix,GT,37.441249,-122.2502374,92.3143240019083,21.94241,0.1,313.95584,1626727944438
Fix,GT,37.4413872,-122.2504167,93.21565584835407,22.172703,0.1,313.88437,1626727945438
Fix,GT,37.4415262,-122.250598,94.20898495841028,22.36603,0.1,313.7897,1626727946438
Fix,GT,37.4416664,-122.2507811,95.22875852632524,22.548347,0.1,313.7374,1626727947438
Fix,GT,37.4418075,-122.250966,96.25814672803878,22.735401,0.1,313.76184,1626727948438
Fix,GT,37.4419496,-122.2511518,97.3189231071472,22.81726,0.1,313.7464,1626727949438
Fix,GT,37.442091,-122.2513385,98.3285940577984,22.724699,0.1,313.22372,1626727950438
Fix,GT,37.4422293,-122.2515273,99.3080384232998,22.65061,0.1,311.88605,1626727951438
Fix,GT,37.4423633,-122.25172,100.20354779344795,22.614935,0.1,310.31625,1626727952438
Fix,GT,37.442493,-122.2519168,101.11793598699568,22.576242,0.1,308.9968,1626727953438
Fix,GT,37.4426186,-122.2521169,102.01093600845336,22.49609,0.1,307.41144,1626727954438
Fix,GT,37.4427393,-122.2523207,102.8962157150805,22.447067,0.1,305.8535,1626727955438
Fix,GT,37.4428553,-122.2525281,103.77915968942642,22.39127,0.1,304.31616,1626727956438
Fix,GT,37.4429668,-122.2527387,104.65070929852126,22.348997,0.1,302.88052,1626727957438
Fix,GT,37.4430738,-122.2529523,105.52076839071512,22.30005,0.1,301.4779,1626727958438
Fix,GT,37.4431765,-122.2531686,106.40015972614287,22.255917,0.1,300.14218,1626727959438
Fix,GT,37.4432756,-122.2533872,107.2651597418785,22.259045,0.1,299.06296,1626727960438
Fix,GT,37.4433709,-122.2536086,108.1333801752925,22.26726,0.1,297.76865,1626727961438
Fix,GT,37.4434622,-122.2538327,109.01877483952046,22.273754,0.1,296.34872,1626727962438
Fix,GT,37.4435488,-122.2540596,109.91416305589676,22.235565,0.1,294.92227,1626727963438
Fix,GT,37.4436308,-122.2542881,110.79455127206444,22.121609,0.1,293.55927,1626727964438
Fix,GT,37.4437079,-122.254518,111.65699526602027,22.016815,0.1,292.0969,1626727965438
Fix,GT,37.4437799,-122.2547496,112.51676827555896,22.042622,0.1,290.6479,1626727966438
Fix,GT,37.4438473,-122.254983,113.37460709643364,21.767776,0.1,289.3161,1626727967438
Fix,GT,37.4439099,-122.2552141,114.222775056839,21.531498,0.1,288.20474,1626727968438
Fix,GT,37.4439685,-122.2554462,115.0997716563344,21.54554,0.1,287.0356,1626727969438
Fix,GT,37.4440231,-122.2556795,115.92561058786512,21.467735,0.1,285.71088,1626727970438
Fix,GT,37.444073,-122.2559134,116.76883426246047,21.373516,0.1,284.30164,1626727971438
Fix,GT,37.4441181,-122.2561477,117.6010544347763,21.288162,0.1,282.91434,1626727972438
Fix,GT,37.4441584,-122.2563823,118.40805443477628,21.205557,0.1,281.52054,1626727973438
Fix,GT,37.4441942,-122.2566173,119.16133718043564,21.130863,0.1,280.29282,1626727974438
Fix,GT,37.4442261,-122.2568524,119.87256082779167,21.075047,0.1,279.16028,1626727975438
Fix,GT,37.4442544,-122.2570878,120.54723534139993,21.077831,0.1,278.0202,1626727976438
Fix,GT,37.4442785,-122.2573241,121.19562354934216,21.079792,0.1,276.60458,1626727977438
Fix,GT,37.4442978,-122.257561,121.82573813438415,21.073263,0.1,275.21356,1626727978438
Fix,GT,37.4443124,-122.2577985,122.4247381310463,21.094341,0.1,273.75873,1626727979438
Fix,GT,37.4443224,-122.2580369,122.95335361871122,21.152473,0.1,272.39487,1626727980438
Fix,GT,37.4443281,-122.2582761,123.46718909105658,21.21894,0.1,271.14313,1626727981438
Fix,GT,37.4443296,-122.2585163,123.95285632741452,21.300238,0.1,269.79126,1626727982438
Fix,GT,37.4443263,-122.2587578,124.39891542226076,21.456564,0.1,268.3205,1626727983438
Fix,GT,37.4443184,-122.2590011,124.7719782384038,21.636417,0.1,267.10638,1626727984438
Fix,GT,37.4443065,-122.2592465,125.08487279886006,21.869362,0.1,265.99353,1626727985438
Fix,GT,37.4442909,-122.2594942,125.3367045302391,22.130293,0.1,264.97464,1626727986438
Fix,GT,37.4442719,-122.2597457,125.55815180540084,22.585094,0.1,264.21515,1626727987438
Fix,GT,37.4442516,-122.2600013,125.73721464690568,22.858147,0.1,264.32928,1626727988438
Fix,GT,37.4442314,-122.2602596,125.87710544967652,23.086718,0.1,264.33942,1626727989438
Fix,GT,37.444211,-122.2605208,125.96994466033578,23.411121,0.1,264.2821,1626727990438
Fix,GT,37.4441897,-122.2607867,126.0696619333327,23.779587,0.1,264.0868,1626727991438
Fix,GT,37.4441681,-122.2610527,126.20121466264128,23.525604,0.1,264.07434,1626727992438
Fix,GT,37.4441465,-122.2613152,126.3739872660637,23.16471,0.1,263.9469,1626727993438
Fix,GT,37.4441247,-122.2615734,126.5492109041214,22.79156,0.1,263.8704,1626727994438
Fix,GT,37.4441035,-122.2618275,126.693332865268,22.426517,0.1,264.0446,1626727995438
Fix,GT,37.4440835,-122.2620776,126.82421090602875,22.067633,0.1,264.29663,1626727996438
Fix,GT,37.4440642,-122.2623238,126.95305014565584,21.712914,0.1,264.26965,1626727997438
Fix,GT,37.4440452,-122.2625661,127.0757210599184,21.36998,0.1,264.38177,1626727998438
Fix,GT,37.4440272,-122.2628046,127.1396709088087,21.043,0.1,264.6002,1626727999438
Fix,GT,37.4440102,-122.2630396,127.20916833695767,20.72147,0.1,264.72345,1626728000438
Fix,GT,37.4439934,-122.263271,127.3278780255914,20.392088,0.1,264.67404,1626728001438
Fix,GT,37.4439763,-122.2634987,127.40448984235525,20.111969,0.1,264.40796,1626728002438
Fix,GT,37.4439587,-122.2637233,127.47598348167536,19.789612,0.1,264.3452,1626728003438
Fix,GT,37.4439423,-122.2639457,127.51916454684736,19.834633,0.1,264.80954,1626728004438
Fix,GT,37.443928,-122.2641717,127.5556080161631,20.27709,0.1,265.86548,1626728005438
Fix,GT,37.4439177,-122.2644029,127.5458392535448,20.723595,0.1,267.49902,1626728006438
Fix,GT,37.4439128,-122.2646392,127.51761561778189,21.098318,0.1,268.9281,1626728007438
Fix,GT,37.4439116,-122.2648778,127.46928272151948,21.160538,0.1,270.08847,1626728008438
Fix,GT,37.4439145,-122.265119,127.40406288304924,21.553913,0.1,271.19348,1626728009438
Fix,GT,37.4439209,-122.2653649,127.30695741638542,21.993156,0.1,272.3057,1626728010438
Fix,GT,37.4439317,-122.2656155,127.1815616479814,22.412909,0.1,273.5744,1626728011438
Fix,GT,37.4439476,-122.2658703,127.02140088701248,22.828377,0.1,275.0518,1626728012438
Fix,GT,37.4439689,-122.2661292,126.80545619010924,23.264717,0.1,276.4102,1626728013438
Fix,GT,37.4439957,-122.2663927,126.55818994927408,23.724903,0.1,277.79803,1626728014438
Fix,GT,37.4440277,-122.2666611,126.26058189490436,24.35003,0.1,278.89938,1626728015438
Fix,GT,37.4440647,-122.2669355,125.92857812690735,24.895466,0.1,280.06116,1626728016438
Fix,GT,37.4441073,-122.2672143,125.5944135721326,25.351759,0.1,281.4233,1626728017438
Fix,GT,37.4441566,-122.2674964,125.22247264432906,25.72458,0.1,283.0724,1626728018438
Fix,GT,37.4442134,-122.267779,124.86424900984764,25.781172,0.1,284.92816,1626728019438
Fix,GT,37.4442765,-122.2680585,124.50569626653194,25.610073,0.1,286.47165,1626728020438
Fix,GT,37.4443451,-122.2683338,124.1166371871829,25.42683,0.1,287.9725,1626728021438
Fix,GT,37.444419,-122.2686045,123.75280173754692,25.238644,0.1,289.50436,1626728022438
Fix,GT,37.4444976,-122.2688709,123.38924531966448,25.047012,0.1,290.93555,1626728023438
Fix,GT,37.4445813,-122.2691332,123.0112489962578,25.019817,0.1,292.43176,1626728024438
Fix,GT,37.4446707,-122.2693945,122.57069260188938,25.318005,0.1,293.72104,1626728025438
Fix,GT,37.4447652,-122.2696566,122.19496628087758,25.539867,0.1,294.73016,1626728026438
Fix,GT,37.4448645,-122.2699176,121.837354460001,25.68021,0.1,295.96582,1626728027438
Fix,GT,37.4449694,-122.2701777,121.5263508387804,25.875412,0.1,297.3561,1626728028438
Fix,GT,37.4450799,-122.2704365,121.19818629068136,26.083847,0.1,298.76804,1626728029438
Fix,GT,37.445197,-122.2706932,120.9092326988876,26.239422,0.1,300.64233,1626728030438
Fix,GT,37.4453209,-122.2709467,120.69478544482588,26.382053,0.1,302.082,1626728031438
Fix,GT,37.4454509,-122.2711975,120.56033818694948,26.53349,0.1,303.76373,1626728032438
Fix,GT,37.4455874,-122.2714446,120.43934536886216,26.667274,0.1,305.40027,1626728033438
Fix,GT,37.4457301,-122.2716878,120.42283544474842,26.765163,0.1,307.06375,1626728034438
Fix,GT,37.4458781,-122.271927,120.47904640609026,26.834618,0.1,308.29703,1626728035438
Fix,GT,37.4460306,-122.2721625,120.67214829131962,26.84956,0.1,309.5918,1626728036438
Fix,GT,37.4461869,-122.2723939,120.91009641760589,26.799679,0.1,310.6156,1626728037438
Fix,GT,37.4463454,-122.2726217,121.20936285251378,26.734861,0.1,311.13083,1626728038438
Fix,GT,37.4465036,-122.2728489,121.57597104126214,26.666946,0.1,311.07187,1626728039438
Fix,GT,37.4466616,-122.2730754,121.94213558572532,26.593655,0.1,311.13916,1626728040438
Fix,GT,37.4468193,-122.273301,122.35924106550216,26.512001,0.1,311.18365,1626728041438
Fix,GT,37.4469769,-122.2735256,122.84718197777867,26.400784,0.1,311.2649,1626728042438
Fix,GT,37.4471333,-122.2737494,123.3703538671732,26.268555,0.1,311.02304,1626728043438
Fix,GT,37.4472883,-122.2739726,123.95823573750258,26.13151,0.1,310.95746,1626728044438
Fix,GT,37.4474428,-122.2741944,124.6176202312708,25.993649,0.1,311.09674,1626728045438
Fix,GT,37.4475966,-122.2744147,125.32572198191284,25.850712,0.1,311.14343,1626728046438
