lat,lon,Noise
37.44116556365675,-122.2368900984036,16.872305331893603
37.44103473604289,-122.2370453172203,18.05927000852136
37.440909303342735,-122.23721735808783,19.293981059454186
37.44079404676621,-122.23740374958663,20.51638041052262
37.440686570674146,-122.23759898177258,21.722415046638737
37.44058161615141,-122.23779690395811,22.96792177620625
37.44047420772936,-122.23799199258089,24.32373764494849
37.44036075774377,-122.23818049951657,25.585979960833434
37.440242425918534,-122.23836463058777,26.722863179192714
37.44012046880282,-122.23854642190669,27.794876504314896
37.43999347674974,-122.238725780693,28.86754094748611
37.439860971216525,-122.23890056012604,29.863072191477826
37.439724117155215,-122.23906919726913,30.844322669457167
37.43958414129348,-122.23922954577614,32.070041986595974
37.439442355965376,-122.23937844553923,33.32405347263728
37.439300685007495,-122.23951896609833,34.421651662769456
37.43915828896439,-122.23965304730167,35.40644963694858
37.43901384212575,-122.23977910862001,36.3281075102652
37.43886766173727,-122.23989858757334,37.152834930574635
37.43871981894589,-122.2400124107107,37.822049122917306
37.43856760036697,-122.24012166413185,38.36424559349609
37.438409927079206,-122.24022550899967,38.7977318971295
37.438247437709315,-122.24032303078263,39.178648806413825
37.43808047683724,-122.24041489248096,39.440485065464216
37.43791003974029,-122.24050184778967,39.58338176802304
37.43773787960055,-122.24058382413955,39.57998559198916
37.437565080115576,-122.24066422366231,39.63907666397984
37.43739231855886,-122.24074838373416,39.92090089833883
37.43722085024464,-122.24083769462038,40.30132965385557
37.437053198471204,-122.24093289285554,40.73101468430982
37.436892923274435,-122.2410363594398,41.25748605324271
37.43674313844552,-122.24115284627925,41.90861581655536
37.43660779678465,-122.24128441480445,42.66383425944986
37.43648810268605,-122.24142850791227,43.44311804729115
37.43638102132619,-122.24157732896276,44.08259655525938
37.436283002641346,-122.24172523234286,44.74786150225339
37.436194332582566,-122.24186947233817,45.48932555437502
37.43611715920076,-122.24200654174162,46.13263668086208
37.436056197108094,-122.24213131288857,46.72494590477834
37.436015621505454,-122.2422360963091,47.114844825318336
37.435993291424325,-122.24231600613786,47.46563368038952
37.43598336392892,-122.24236962890477,47.61742155247274
37.43597960430849,-122.24240063711439,47.595100206430004
37.43597776647246,-122.24242455149826,47.58966222250238
37.43597641980729,-122.24246420018235,47.64952969432825
37.43597857641545,-122.2425292373289,47.8196151671966
37.43598785572079,-122.24261235119428,48.152774671058395
37.43600598906999,-122.24270549043933,48.54489895176326
37.436032792367286,-122.24280789162256,48.870174474310915
37.4360666711211,-122.24291933203054,49.46772668089215
37.43610625282044,-122.24303720853676,50.09011725660386
37.43615020414842,-122.24315807819202,50.716313853431615
37.43619592809459,-122.24327747276827,51.20861761091849
37.436240777959256,-122.24339165343675,51.72290096962649
37.43628507503191,-122.24350288195889,52.371613801534096
37.43633077895253,-122.24361507777006,53.06680156506016
37.43638001705628,-122.24373051992303,53.77284107198008
37.43643379645209,-122.24384855645879,54.51147299361259
37.43649211786312,-122.24396654905888,55.21792866921699
37.43655579656853,-122.24408367275218,55.946862632259304
37.43662513897291,-122.24419979731859,56.69718792986506
37.436699619401374,-122.24431516248693,57.51888611575638
37.43677890074531,-122.24442940807441,58.34276632897351
37.43686189565487,-122.24454379581023,59.18746353193219
37.43694688229579,-122.2446595574467,60.0534536941315
37.43703329302374,-122.24477765887468,60.85599454362518
37.43712145675535,-122.24489942245681,61.582191145002625
37.4372127966959,-122.24502490549257,62.26968328676955
37.437307883758464,-122.24515395990056,62.92027936394446
37.43740696043968,-122.24528764782237,63.556915956277464
37.4375104299313,-122.24542629481071,64.271928073483
37.43761801053492,-122.24556814362735,64.99523278088562
37.437727968284285,-122.2457107172472,65.7684394352642
37.437838462179705,-122.24585241905298,66.51338076530074
37.437947048922254,-122.24599594353901,67.28966820832699
37.43805497067538,-122.24614372328037,68.0398146832151
37.438166891208816,-122.24629639187641,68.73755549968108
37.43828443594841,-122.24645193841161,69.50445880992471
37.43840700271337,-122.24660824775738,70.34281307732631
37.43853210335855,-122.2467631268129,71.10816430403764
37.438657708041156,-122.24691582396373,71.86670514067355
37.438782135643464,-122.24706717676287,72.64593661271032
37.438904744340256,-122.24721810546582,73.40993959575499
37.43902676288727,-122.24737066322757,74.16865510245387
37.4391500399034,-122.24752612614708,74.94210802396773
37.43927581481935,-122.24768554259579,75.68649679505182
37.439403776363086,-122.24784805821155,76.4901140327356
37.439532966026015,-122.24801258993975,77.29840209096847
37.43966326122413,-122.24817810114996,78.1545354895563
37.439793900865254,-122.24834419176042,78.99810997884785
37.43992466943213,-122.24851183564087,79.85477450881318
37.44005538855691,-122.24868098667653,80.70743640925446
37.44018637058924,-122.24885141323536,81.55624339911631
37.440317831007455,-122.24902348293887,82.38268553538666
37.44044953860602,-122.24919661998955,83.19950997013882
37.4405813527288,-122.24936950629413,84.07719116256679
37.44071332351721,-122.24954185209447,84.89682921119213
37.44084576095799,-122.24971418227588,85.75231303587748
37.44097962108327,-122.24988758031918,86.58196270609747
37.44111513273094,-122.25006293549687,87.39560031338148
37.4412518891782,-122.2502403869521,88.26630985019855
37.44138993682132,-122.2504196516281,89.19344676520006
37.441529029632036,-122.25060091414811,90.18603810875965
37.441669017737496,-122.25078404758028,91.23061066750618
37.44181022486426,-122.2509689357948,92.26654672829395
37.44195235714617,-122.25115495049211,93.30516739752785
37.442093529442616,-122.2513417299207,94.28434459868551
37.44223187655785,-122.25153084455884,95.24883997905218
37.4423659726044,-122.25172384951468,96.18338886736989
37.442495763509754,-122.25192050899548,97.11703184089868
37.44262143163229,-122.25212041389334,97.99707080872103
37.44274233094241,-122.25232394773107,98.85757263081801
37.44285818795575,-122.25253114292872,99.7354594835421
37.44296945626239,-122.25274206847246,100.73510058172005
37.44307675891013,-122.25295537734725,101.60712827246294
37.4431799954792,-122.25317160439782,102.46347780469874
37.44327926717604,-122.25339025325927,103.37026707319842
37.44337458194992,-122.2536113703095,104.26021870541422
37.44346569210724,-122.25383533813408,105.14539420109438
37.44355231501749,-122.25406217476984,105.99742311441437
37.44363423934234,-122.25429071927594,106.87759680741344
37.44371126695458,-122.25452065832242,107.74909827771674
37.44378345470921,-122.25475256902918,108.56837309141903
37.44385082786782,-122.25498524171775,109.39580851659186
37.443913579733575,-122.25521706194644,110.2449595007384
37.44397238479583,-122.25544918641806,111.06036896089286
37.44402704612947,-122.25568228417961,111.8916097724152
37.44407693270817,-122.25591636729472,112.73289700329995
37.44412205855313,-122.25615071662156,113.59747991696531
37.44416224190881,-122.25638536836574,114.45404330828075
37.444197851336085,-122.25662029115742,115.2122567425979
37.444229851799385,-122.25685552704869,115.91915516434217
37.444258279853216,-122.25709118181051,116.61267204674068
37.44428247822558,-122.25732757427568,117.27153920585957
37.44430163618084,-122.25756441431298,117.92904564021748
37.44431603166432,-122.25780213217527,118.5937569779772
37.44432615798996,-122.25804091139416,119.20430823817391
37.44433194696927,-122.25828040975976,119.75157828068735
37.44433344761344,-122.25852084658064,120.24330019998611
37.44433022746145,-122.25876213869365,120.65005785635695
37.4443224996357,-122.2590051247288,120.97092619816065
37.44431082167507,-122.2592507010047,121.28930660094058
37.44429550870339,-122.25949891618967,121.56721994372536
37.444276860511536,-122.25975113276601,121.8270093980231
37.444256721395085,-122.26000690641806,122.05320116264072
37.444236489277635,-122.26026517146167,122.2304852965837
37.44421586903103,-122.26052572505782,122.34710269408029
37.44419476232864,-122.26078983586837,122.3794449506144
37.44417344687621,-122.26105557581714,122.41767467211022
37.44415114645223,-122.26131773518668,122.68955792252821
37.44412860692069,-122.26157556148331,123.03709742924772
37.44410756830826,-122.26182935967222,123.14816678690036
37.44408767892507,-122.26207924794,123.19602209709603
37.44406825813684,-122.26232527408658,123.30546247990124
37.44404919918297,-122.26256778509244,123.39717207498369
37.444031122505926,-122.26280656779136,123.47764883416163
37.44401391175626,-122.26304161745855,123.53573193956518
37.44399711459643,-122.26327271009743,123.56679051565952
37.44398006154854,-122.26350044937207,123.65194504461576
37.44396303677778,-122.2637247786749,123.71132541993093
37.4439468487999,-122.26394735834113,123.73940483179767
37.44393258397419,-122.26417302902176,123.72611742739703
37.44392259188511,-122.26440431940922,123.73651007287319
37.44391752426163,-122.26464025382153,123.70213191062933
37.44391650941405,-122.26487876427808,123.63801366174164
37.44391935693716,-122.26511997843043,123.5449612248278
37.44392634983391,-122.26536564169672,123.3889046081779
37.44393732107887,-122.26561566741383,123.18435746753585
37.44395285422791,-122.2658700659066,123.02242276012241
37.443974060499734,-122.26612895021776,122.82175953748424
37.44400126967097,-122.26639203788528,122.44016156050078
37.44403353828012,-122.26666024181063,122.01962316380757
37.44407023224617,-122.26693434333745,121.74580822755338
37.44411273831948,-122.26721279534708,121.43427759118057
37.44416198701785,-122.26749438666387,121.1204957099769
37.44421855591736,-122.26777649111175,120.73695134101999
37.44428200432929,-122.26805584684585,120.31335121172897
37.44435085726918,-122.26833125352972,119.89458837166116
37.44442470594639,-122.26860236394207,119.53144149047912
37.444503095537584,-122.26886890925084,119.22159455544377
37.444586878962234,-122.26913157517461,118.7925092785496
37.44467629876283,-122.26939303865466,118.32226677186723
37.44477074363897,-122.2696545850283,117.96899470198062
37.44486891212456,-122.26991513195716,117.65736188062789
37.44497238955364,-122.2701748887773,117.38938553097192
37.445082967332894,-122.27043389592137,117.14817592151715
37.44520031263584,-122.27069026247023,116.82107036546658
37.44532397057044,-122.27094372144221,116.59083499551943
37.44545415157414,-122.27119407395934,116.39450289267056
37.44559063528207,-122.271441169503,116.31898010472065
37.44573301436777,-122.27168422616458,116.29518322221695
37.44588098180769,-122.27192341487277,116.3203275553174
37.446033291400774,-122.27215897119184,116.50487983713137
37.44618943163517,-122.27239065940286,116.74864480605044
37.44634764819577,-122.2726193074414,117.11464982722725
37.44650621775558,-122.27284648577252,117.50731874569603
37.446664596032065,-122.27307328448089,117.84318700839863
37.44682277700167,-122.27329903209078,118.21014329710755
37.44698045821112,-122.27352347409754,118.64871316278305
37.44713697296838,-122.27374745165855,119.19301583803714
37.44729226933507,-122.27397069750987,119.78574912455869
37.44744721878568,-122.27419176633644,120.30943759093832
37.447601152753776,-122.27441203515039,120.98358170982378
37.44775455973248,-122.27463099791957,121.65283518012147
37.44790723341454,-122.27484871077642,122.28624825788313
37.44805926465115,-122.27506500216914,122.96089524055334
37.44821111639256,-122.27528081440578,123.68139968168995
37.44836351276668,-122.27549659783713,124.41785074762637
37.44851749011126,-122.27571299511246,125.1232407674395
37.44867290164758,-122.27593048378044,125.84309628749006
37.44882888275823,-122.27614909554853,126.52326315542052
37.44898311509147,-122.27636916689258,127.26381424051509
37.44913453865908,-122.27659133697247,128.0114119098315
37.449284807091445,-122.27681542300869,128.7701593423514
37.44943516145241,-122.27704027004802,129.43207518820736
37.44958477556247,-122.27726342043472,130.01524174316515
37.44973134621557,-122.27748398214986,130.4676208241921
37.44987465481071,-122.27770213093267,130.87503502502207
37.450016162020574,-122.27791817766152,131.3665673529011
37.45015743992697,-122.27813347318832,131.74110349686424
37.45029904567414,-122.27834923477276,132.16430330324317
37.450440843875754,-122.27856392474001,132.5844882719702
37.45058247408368,-122.27877724196495,132.9023037192765
37.45072447885757,-122.27899092766027,133.14670481401316
37.450866802526285,-122.27920639661549,133.3342959907437
37.4510098954551,-122.2794236124094,133.47947704714554
37.45115445560273,-122.27964162072881,133.5437591056428
37.45129986509853,-122.27986064048393,133.5764403928698
37.451445344993886,-122.28008096794726,133.61531638060842
37.45159069395831,-122.28030262073833,133.63997751595784
37.451735583866075,-122.28052604674143,133.6250143274769
37.451879618591406,-122.2807500580859,133.56064035486216
37.45202421640397,-122.2809734257842,133.38476698559063
37.45217031520191,-122.28119607050307,133.1463153394517
37.45231791597224,-122.28141883932997,132.8979155551828
37.45246659508943,-122.28164346155916,132.61137669653485
37.452616026614635,-122.28187111846138,132.27185029535457
37.45276673305291,-122.28210182233435,131.89241133389717
37.45291983570861,-122.28233544674363,131.42967933374018
37.453075877483954,-122.28257186963224,130.86062081900775
37.45323484028578,-122.28281222685268,130.34097720292237
37.45339681745411,-122.28305657157856,129.7804284132781
37.45356105295607,-122.28330498479079,129.16498097657728
37.45372691498261,-122.28355805307262,128.59812713469594
37.4538944578394,-122.28381460708316,127.94337586939153
37.45406281774878,-122.28407203297286,127.3273812946786
37.454230988220935,-122.28432818890812,126.7328505078025
37.454399624445834,-122.28458303220117,126.11877369791941
37.454568292785964,-122.28483783844698,125.50890389418537
37.454736802387785,-122.28509287144317,124.91025935666215
37.45490496500827,-122.28534850295522,124.28387696896927
37.45507264346069,-122.28560518401211,123.659867383572
37.45524078233731,-122.28586217910187,123.02114650619669
37.45540982358285,-122.28611910635149,122.3301125217836
37.45557889570578,-122.28637672780405,121.60935885384635
37.4557480762835,-122.28663491493327,120.83634905748586
37.45591961241465,-122.28689233223535,120.10904363232508
37.45609504851991,-122.28714739920483,119.48343927756328
37.456275669888484,-122.28739755597229,119.03364082738636
37.4564633234379,-122.28764045053748,118.67945451508483
37.45665884503581,-122.28787491023668,118.43298883384765
37.456861736247994,-122.28810131756477,118.32234023067218
37.4570710596403,-122.28832032707756,118.35242612562635
37.457285321233066,-122.28853093708405,118.47843322606961
37.45750406991577,-122.28873105851142,118.75292938319714
37.45772722164782,-122.28892078303755,119.23505458643729
37.457954489033995,-122.2891001341418,119.78109791181326
37.45818516164336,-122.28926966697465,120.38956035303262
37.458418815709024,-122.28942961340553,121.04414753373138
37.458655346424145,-122.28957850057314,121.70562646239196
37.458894687016794,-122.28971583113105,122.27306685352735
37.459136377578055,-122.2898425431841,122.87135856859825
37.45938025899932,-122.28995893223903,123.45768617043363
37.459626221937995,-122.29006502382829,124.02711284069234
37.45987399897766,-122.2901616217522,124.62133260032006
37.46012267839566,-122.290249306177,125.16282435262929
37.46037269233716,-122.29032674268225,125.81796567297945
37.460625274012976,-122.29039285678824,126.45177276232306
37.46088104955141,-122.29044838310207,126.99589776220046
37.46113971948831,-122.29049440203971,127.73769741413871
37.46140126779029,-122.29052923229816,128.45030682148553
37.46166460907065,-122.29055171025337,129.0472363011038
37.4619274412379,-122.2905673987207,129.9291779407279
37.462190415904495,-122.29058005554005,130.81067516591784
37.46245386268191,-122.29059025883961,131.4076236274511
37.462717755675115,-122.29059964635813,132.01136884984805
37.46298227516779,-122.29060864597812,132.622334310543
37.46324680441242,-122.29061714089733,133.21813674427716
37.46350977540356,-122.29062552415381,133.91217172536477
37.463769255720976,-122.2906352922747,134.73154108498034
37.46402486448326,-122.29064907088394,135.41121120107096
37.46427710687019,-122.29066744441465,135.88880631559536
37.464526725269444,-122.29068930151354,136.29271527194555
37.46477458818482,-122.29071323616367,136.68590806455921
37.46502091442162,-122.29073982476045,137.02162547785522
37.465264909098885,-122.29077219430367,137.35917758358667
37.465506495265274,-122.29081324602339,137.63411593047385
37.4657468742997,-122.29086250210989,137.9002539356082
37.4659857946668,-122.29091494135145,138.26233676023838
37.4662232698865,-122.29096652730478,138.69599176554715
37.46645732431837,-122.2910181343072,139.046151754625
37.46668359690715,-122.29107219122328,139.33529772175865
37.46689933328853,-122.29113034603279,139.47148882545454
37.4671039937185,-122.29119177249676,139.3236883198992
37.467296977846125,-122.29125469921006,138.92248603342122
37.46747842487327,-122.29131820158516,138.33218815486694
37.46764975269933,-122.29138197806472,137.72449539197555
37.467810689377046,-122.29144739627907,137.06922558766698
37.46796082427052,-122.29151523266454,136.26329182773085
37.468100868142315,-122.29158130396257,135.3764371141022
37.46823228445258,-122.29164057127686,134.55177860550506
37.468355035577545,-122.29169087402663,133.77861593033217
37.46846490334806,-122.29173236307693,133.17437792335335
37.46855732068815,-122.29176732686759,132.82932305272496
37.46862868787296,-122.29179929632873,132.65383663558472
37.46867654727331,-122.29182711205381,132.6981187739169
37.46870082988088,-122.29184521789023,132.7908051073699
37.4687088522033,-122.2918517839914,132.77772245534806
37.46871158615941,-122.29185412138187,132.78064484507883
37.46871893244611,-122.2918605873958,132.7694150138178
37.46873695396939,-122.29187699297732,132.7638747325798
37.46876427438902,-122.29190737262785,132.89709773536583
37.46879117767924,-122.29195743387326,133.20943439113188
37.468802172452,-122.29202855417786,133.37166473320417
37.46878901745181,-122.29211121332813,133.39381776972215
37.46875105120166,-122.29219634908675,133.49657651315675
37.46868708675011,-122.29227940112108,133.56555911465387
37.46860630063875,-122.29236549488017,134.24352295222826
37.46852029166026,-122.29245153912066,133.95425851814662
37.468436579770476,-122.29255212215523,132.73818816593337
37.46835264638754,-122.29266993324512,131.92576201744225
37.46827117787479,-122.29278911151077,131.6857244642809
37.46818992399092,-122.29290135017854,131.06550411274384
37.46810914419401,-122.2930025831024,130.4147067223535
37.46803762329785,-122.29309875954337,129.71233934148518
37.46798446850781,-122.293195119171,128.9176500446302
37.467959921954574,-122.29329414501602,128.04928624516214
37.467971596329306,-122.29339403972808,127.46875400733518
37.468017473569546,-122.29348928953677,127.28055983225221
37.46808832325031,-122.29358441259855,127.3029925261849
37.468174134184835,-122.29368428445534,127.43450536397222
37.4682682257051,-122.29378994625183,127.69144906810332
37.468369214858484,-122.2939031927178,128.15161708337632
37.46847525113062,-122.294019956507,128.70129263634942
37.46858301058575,-122.29412953603564,129.36722700983407
37.46869158042986,-122.29421642072293,130.02360045863088
37.46880225002074,-122.29426752996443,130.83970020340007
37.46891346781018,-122.29427843334429,131.7171645521322
37.46902180766175,-122.29425026488093,132.5575059464282
37.46912141220663,-122.29418483920207,133.41024501549202
37.469205974506025,-122.29408517535718,134.2202499065075
37.469266896093764,-122.29395893205259,135.12553090873723
37.46929660430388,-122.29381632959768,135.9280805024812
37.46929152295447,-122.29366833685634,136.64983865198286
37.4692515107128,-122.2935266096876,137.27579918255518
37.46917989751527,-122.29339768892623,137.92964456706588
37.46908624034047,-122.29327690869366,138.5075916892891
37.46897827682911,-122.29315557256581,138.98024395576724
37.468856885650546,-122.29302937510602,139.38626923854238
37.46872167221145,-122.29289766109723,139.63239657368484
37.46857259487132,-122.29276100957684,139.58213561829032
37.46841094116237,-122.29262467345349,139.4393548813078
37.46823849512514,-122.29249345238924,139.19709737289438
37.4680559579173,-122.29236786309549,139.00068442996866
37.467862773874394,-122.29224585381077,138.83501218675485
37.46765779462853,-122.29212604951161,138.57744977442087
37.46744191028582,-122.29200962022232,138.2155626248145
37.467217331665516,-122.29189787752394,137.89688143598224
37.46698463767649,-122.29179087157107,137.65494858660074
37.466745063987,-122.29168724052576,137.30126813681258
37.46650182212394,-122.29158811501203,137.06037660825322
37.46625835412465,-122.29149552701672,136.7584341680243
37.466015402497135,-122.2914114339231,136.45980548569952
37.46577301013522,-122.2913369804293,136.18251456117838
37.46553065027911,-122.29127247628068,135.9592624948121
37.46528647474515,-122.29121656080964,135.64996933638272
37.46503878334978,-122.29116802370945,135.31026372110972
37.464786377230524,-122.29112702341263,134.99203784193935
37.46452854853257,-122.2910940824128,134.7183192669236
37.46426616385164,-122.2910684765396,134.32046921722835
37.46399990336059,-122.29104969538696,133.88226044330395
37.46373071050813,-122.29103705999152,133.46558478129057
37.463461279409415,-122.29102709512122,132.97099600076442
37.46319314688267,-122.29101711783629,132.47947457879334
37.46292593887131,-122.2910068424851,131.9401634580365
37.46265917422825,-122.29099639955852,131.4466352402674
37.462393314758316,-122.29098551840181,131.13028406276396
37.462128610413366,-122.29097450102005,130.79483913558582
37.46186485594847,-122.290962777463,130.46047646439723
37.46160236441061,-122.2909458722545,130.0656915863756
37.4613404816855,-122.29092027844405,129.3377864890418
37.461079822363885,-122.29088414576374,128.60429143872972
37.46082041228935,-122.2908395162378,128.01058805831278
37.46056183143063,-122.29078699113921,127.53045458343476
37.4603054825958,-122.29072260475635,127.01606596701545
37.46005183369661,-122.29064770380394,126.45465484913858
37.459800744650984,-122.29056266167439,125.96576741266178
37.45955264282001,-122.29046723546101,125.44696884383299
37.45930784877221,-122.29036252416937,124.92869343321395
37.45906603444631,-122.29024878813516,124.44058033612585
37.45882712911548,-122.2901257477773,123.92755505750979
37.45859101498096,-122.28999377479711,123.32727473524248
37.45835784772193,-122.28985298961412,122.70724146073874
37.45812810534913,-122.28970240687993,122.10555411703619
37.457901945955605,-122.28954211501532,121.53902752798808
37.457678918317335,-122.28937297594452,121.03492581677374
37.457457987451455,-122.28919536432505,120.53250762115988
37.45723969005667,-122.28900795552806,120.17291402174635
37.45702501746091,-122.2888102733942,119.94311879382676
37.45681470786827,-122.28860279954355,119.7737901868763
37.45660869293702,-122.28838581486653,119.75886844357446
37.45640810242631,-122.28815949051624,119.80400693429019
37.45621397954539,-122.2879240928572,120.02776408410564
37.45602639598537,-122.28768078085713,120.38597572321495
37.45584483225458,-122.2874303654317,120.7639343951029
37.45566846143746,-122.2871743345629,121.14069783902741
37.4554957373096,-122.28691501158528,121.52764554545931
37.45532403026629,-122.28665433246634,121.83694001581532
37.45515216559221,-122.2863933759959,122.27755200540031
37.454980048246824,-122.28613184289685,122.9735448264429
37.45480647860967,-122.28586939467496,123.71388022189312
37.45463138073184,-122.28560516368107,124.40157683481806
37.45445616284296,-122.28533860555814,125.04316031356299
37.454281136344854,-122.28507072585235,125.8390166652338
37.45410601073123,-122.28480264175482,126.53712037462992
37.45393102912977,-122.28453665733058,127.13471099159733
37.45375670723088,-122.28427164730886,127.84600547821456
37.45358162779208,-122.28400568712065,128.5425265584781
37.45340504504723,-122.28373852778829,129.21994552123144
37.45322745437399,-122.28346959275484,129.86056001186378
37.45304944341445,-122.28319856751146,130.46577194142793
37.45287079514999,-122.28292604575756,131.07362529601934
37.45269225439944,-122.28265430266656,131.61625669065936
37.45251494605124,-122.282384433143,132.1043228621197
37.45233828685286,-122.28211468422997,132.53024510999916
37.452161730857675,-122.28184437451249,132.8597161174265
37.451985030234184,-122.28157379306303,133.14048008093943
37.451808274355564,-122.28130434708741,133.39983043629877
37.45163092953057,-122.2810359317457,133.64477297082476
37.451452935957754,-122.28076648225766,133.78996844176856
37.4512745353436,-122.28049537913833,133.88780379480775
37.451096105942334,-122.2802219235645,133.88522656478753
37.45091732719119,-122.27994603300331,133.81004750834458
37.45073743416557,-122.2796685858421,133.71464490112282
37.450555353666296,-122.2793899891935,133.51997053408118
37.45037076012602,-122.2791099939805,133.20313685430273
37.45018559069733,-122.2788291692048,132.80266302133046
37.45000168466531,-122.27854957819834,132.39770011719924
37.44981901621488,-122.27827197800009,131.8845722177766
37.44963845328478,-122.27799705692905,131.35913663504377
37.44945964628156,-122.27772566486453,130.8251346151697
37.4492810232874,-122.27745676320492,130.25614871762033
37.44910228778243,-122.27718943893338,129.6167885792758
37.44892253870979,-122.27692255252519,128.81818010691455
37.44874137038901,-122.27665618975995,128.02680450877818
37.44855804123873,-122.27639084430312,127.13584477358529
37.448373281034584,-122.27612616845536,126.2347879473799
37.44818750243831,-122.27586137762007,125.247831605224
37.44800152726588,-122.27559698890533,124.2770302146094
37.44781560660996,-122.27533239608002,123.41747024850378
37.447630513039265,-122.27506714501588,122.53644629542086
37.44744579684513,-122.2748017183641,121.61150211779349
37.447260444425154,-122.27453587714761,120.63433702376757
37.447074270307255,-122.2742695451035,119.75074372639585
37.44688651599048,-122.27400176354764,118.96342380440377
37.44669687478047,-122.27373169076581,118.20749716590586
37.446505112432085,-122.2734588966912,117.5692381292329
37.446312070249974,-122.27318422452059,117.05741404131227
37.446118513717586,-122.27291023592416,116.61889236774672
37.445926034686465,-122.2726345432291,116.33135486730498
37.4457366124858,-122.27235382822289,116.15830215295638
37.44555322669603,-122.27206818868011,115.94623188048097
37.44537819132135,-122.2717779954294,115.856921827261
37.44521158149554,-122.2714840319532,115.88198545560904
