,lat,lon,Noise,x,y,y_prev,y_next,x_prev,x_next,curvature,acc_x,acc_y,acc,curve_sigmoid,acc_log
10,37.44409184978099,-122.2328174783183,7.061893469368738,567.8623802985537,4144.4150118352645,4144.415196895319,4144.414659551676,567.8626681545653,567.8623500006671,-2212.997429391581,5.7283563194323805e-05,0.00021816902077665556,0.0002255640224833802,1.0,-8.39690652586554
11,37.44408867689259,-122.23281785322779,7.1081335623435065,567.8623500006671,4144.414659551676,4144.4150118352645,4144.414851745518,567.8623802985537,567.862314534183,25035.2234792888,-4.231418029936714e-05,4.8583161974554936e-05,6.442680716792654e-05,0.0,-9.64998075109475
12,37.444090411727004,-122.23281823645499,7.136854336258458,567.862314534183,4144.414851745518,4144.414659551676,4144.41525519007,567.8623500006671,567.8616865665791,-739.7660322641821,-0.00033509390271883313,0.00015757009023647557,0.00037029212383801773,1.0,-7.901218339949501
13,37.44409409402782,-122.23282529790205,7.510157856195006,567.8616865665791,4144.41525519007,4144.414851745518,4144.4158539233085,567.862314534183,567.860073964945,-191.20583755166987,-0.0007340600096265293,0.0004895969050465803,0.0008823543659800696,1.0,-7.032916807160035
14,37.44409960870195,-122.23284347172921,7.631538149287492,567.860073964945,4144.4158539233085,4144.41525519007,4144.416214700545,567.8616865665791,567.8573883898833,-128.77924428309376,-0.000821948144356872,0.0002799641184564961,0.0008683194456159716,1.0,-7.048950886105285
15,37.44410305741665,-122.232873796402,7.909626496320788,567.8573883898833,4144.416214700545,4144.4158539233085,4144.415098401386,567.860073964945,567.8542432583478,-126.08663001528141,-0.000595508000709776,-3.252136882461149e-05,0.0005963953540559995,1.0,-7.424606765083913
16,37.44409322703658,-122.23290945184671,7.603039812306592,567.8542432583478,4144.415098401386,4144.416214700545,4144.412594101426,567.8573883898833,567.8516615960167,-100.32278718377026,-0.00012961561016324778,-7.920694076880012e-05,0.0001519011055389105,1.0,-8.792280870318521
17,37.44407084533521,-122.23293886551762,7.222454210092895,567.8516615960167,4144.412594101426,4144.415098401386,4144.4100247037695,567.8542432583478,567.8502004092664,-76.99022380752794,0.00023652841521640806,0.00031594007367257364,0.0003946692556521432,1.0,-7.837462471280532
18,37.444047794702286,-122.23295561925808,7.091626194081896,567.8502004092664,4144.4100247037695,4144.412594101426,4144.407971192904,567.8516615960167,567.849279314248,-53.018160178675046,0.00019243375799956946,0.000395660361795796,0.0004399748550931258,1.0,-7.728792980200572
19,37.44402935410204,-122.2329662203027,7.062055781067476,567.849279314248,4144.407971192904,4144.4100247037695,4144.4057462081355,567.8502004092664,567.8481805033853,-6.242805110631645,-6.191167074683292e-05,-0.00013083288821159227,0.0001447421832516397,0.998059379703156,-8.840556444685102
20,37.4440093810539,-122.23297884602582,6.989276735441542,567.8481805033853,4144.4057462081355,4144.407971192904,4144.402762350687,567.849279314248,567.8467749490763,2.3220263155349326,-0.00030819553214479783,-0.000638325016674079,0.0007088323588451492,0.08931510583324236,-7.251891506717234
21,37.443982590831254,-122.23299500900299,6.899417174642224,567.8467749490763,4144.402762350687,4144.4057462081355,4144.398946011418,567.8481805033853,567.8448621220084,5.480628244364436,-0.00031414655077800313,-0.0006374537073952582,0.0007106583457876759,0.00414942172084132,-7.249318769969121
22,37.44394833470799,-122.23301698278719,6.8713385467943455,567.8448621220084,4144.398946011418,4144.402762350687,4144.395140321203,567.8467749490763,567.8427438316922,10.189309147095539,-6.293420585594562e-05,-0.0001186030164862971,0.00013426611555551683,3.7568421422754986e-05,-8.915686790397814
23,37.443914189631485,-122.23304127813245,6.819457398607278,567.8427438316922,4144.395140321203,4144.398946011418,4144.392035971547,567.8448621220084,567.8406287002712,17.81948064342759,0.00029346070731929753,0.0004901286687068015,0.0005712663990019403,1.8243068055085155e-08,-7.467654908943501
24,37.44388636546023,-122.23306547322406,6.8512576993141545,567.8406287002712,4144.392035971547,4144.395140321203,4144.390089367045,567.8427438316922,567.8389155119202,42.45020278981841,0.0005044899343084949,0.000719537090063806,0.0008787739856163696,3.665313890380732e-19,-7.036982820058142
25,37.44386894649168,-122.2330850182182,6.6228638443428345,567.8389155119202,4144.390089367045,4144.392035971547,4144.388990329113,567.8406287002712,567.8371846752432,136.87763104223143,0.00033469600690354023,0.00033631426444754545,0.0004744772929319887,3.587568006462569e-60,-7.653296795786471
26,37.44385916788342,-122.2331046847283,6.561329118627949,567.8371846752432,4144.388990329113,4144.390089367045,4144.388579805795,567.8389155119202,567.8347243816215,202.45331083035668,-0.00034485261871901687,-9.671747956360594e-05,0.0003581586233647044,1.1902666446043303e-88,-7.934534587671114
27,37.443855648318596,-122.233132533686,6.363038260483868,567.8347243816215,4144.388579805795,4144.388990329113,4144.38928709097,567.8371846752432,567.831164706822,112.48102307837918,-0.001139838360552296,0.00020199584925667007,0.0011575982944456462,1.4129030356746253e-49,-6.761407856001881
28,37.443862284124336,-122.23317270723649,5.970593270981243,567.831164706822,4144.38928709097,4144.388579805795,4144.391377073042,567.8347243816215,567.8261587587834,39.832493332875735,-0.001565282393083829,0.0006285226455199915,0.0016867571508755157,5.023055134002209e-18,-6.384947439025669
29,37.44388148815272,-122.23322910230877,5.702110002413206,567.8261587587834,4144.391377073042,4144.38928709097,4144.394771464593,567.831164706822,567.8196777841292,13.142837979678799,-0.0015944098335394018,0.0008076359882611815,0.001787293654333769,1.9594633188221206e-06,-6.32705272819456
30,37.44391255688934,-122.23330205117287,5.531610921354801,567.8196777841292,4144.394771464593,4144.391377073042,4144.399193207355,567.8261587587834,567.8120237031079,5.005778491749592,-0.0012927587403918064,0.0007274265479708984,0.0014833659506515134,0.00665454448548726,-6.513441482510589
31,37.4439529710559,-122.23338816644755,5.2804394703119035,567.8120237031079,4144.399193207355,4144.394771464593,4144.404276641694,567.8196777841292,567.8036182526024,2.221319707265865,-0.0008952584590235392,0.0005326789262322536,0.0010417459128334264,0.09785224241579385,-6.866857211035449
32,37.443999404035345,-122.23348271447986,4.976239505638707,567.8036182526024,4144.404276641694,4144.399193207355,4144.40979985032,567.8120237031079,567.7946927258662,1.0062016254850528,-0.0005547286160860391,0.00033999600788715937,0.0006506313263930176,0.26772385639250956,-7.337567395079559
33,37.44404983872491,-122.2335831011619,4.637492644984591,567.7946927258662,4144.40979985032,4144.404276641694,4144.415495503263,567.8036182526024,567.7855544294678,1.1142037731896903,-0.00030047218246997254,0.00018677781319677037,0.0003537929958900206,0.24708800621923377,-7.946798573240596
34,37.44410184315608,-122.23368587728669,4.307325352659498,567.7855544294678,4144.415495503263,4144.40979985032,4144.421579677356,567.7946927258662,567.7764276760016,1.362697706107547,-0.00011669360560186415,7.529142823597781e-05,0.0001388747520400192,0.2038022041706952,-8.881938095496485
35,37.44415734837246,-122.23378848736219,4.106957534902171,567.7764276760016,4144.421579677356,4144.415495503263,4144.4275570916225,567.7855544294678,567.7673715898178,-0.15478145901692095,0.00011204312201902402,-7.432045804058454e-05,0.0001344514472779382,0.5386182963453844,-8.91430741087492
36,37.44421188610239,-122.23389030857375,3.712765560033391,567.7673715898178,4144.4275570916225,4144.421579677356,4144.433000169828,567.7764276760016,567.7585710141826,-0.9388942389084658,0.00045454352390117463,-0.00029038580651886156,0.0005393827321560335,0.71887624472476,-7.525085160829966
37,37.444261589084476,-122.23398929072323,3.220706242917771,567.7585710141826,4144.433000169828,4144.4275570916225,4144.438102445268,567.7673715898178,567.7507765558918,0.26578427416946115,0.0008489120984634054,-0.0005391247451670125,0.0010056377288909454,0.43394234086103045,-6.902133382606303
38,37.44430814664329,-122.23407693108219,3.0199233028378347,567.7507765558918,4144.438102445268,4144.433000169828,4144.442349608138,567.7585710141826,567.7441651176244,-0.3656266727663637,0.001264080777434978,-0.000819400385990977,0.001506425306625848,0.5904018072278986,-6.498015781356009
39,37.4443469103999,-122.23415127714446,2.8758615206025637,567.7441651176244,4144.442349608138,4144.438102445268,4144.4452756656365,567.7507765558918,567.7391793191858,-3.846790538160156,0.0016552614000747304,-0.0010068474215234372,0.0019374292329800721,0.9790980746292937,-6.246393322317334
40,37.44437364799219,-122.23420736825811,2.863508459590475,567.7391793191858,4144.4452756656365,4144.442349608138,4144.447012835051,567.7441651176244,567.7359757872208,-7.469180494066624,0.0017561722838556836,-0.0009655019844438243,0.002004079632287063,0.9994299296176782,-6.212570359878808
41,37.44438953964128,-122.23424342170829,2.843398939983702,567.7359757872208,4144.447012835051,4144.4452756656365,4144.447909578619,567.7391793191858,567.7342132347222,-11.033401265678469,0.0015071352270771394,-0.0007637174107169096,0.0016895919259185045,0.9999838472043596,-6.383268243157817
42,37.44439775103197,-122.23426326339903,2.805120589919688,567.7342132347222,4144.447909578619,4144.447012835051,4144.448203682356,567.7359757872208,567.7335893250614,-21.311685509609585,0.0011112167585527694,-0.0005187119107665346,0.0012263216261893097,0.9999999994447959,-6.703736138034735
43,37.444400447467444,-122.23427028911938,2.808514924168775,567.7335893250614,4144.448203682356,4144.447909578619,4144.448219340627,567.7342132347222,567.7335652331973,-51.40389159770579,0.0005740626732290515,-0.00028598631131835224,0.000641354911929707,1.0,-7.3519275695127195
44,37.44440059035904,-122.23427056001786,2.867243089918338,567.7335652331973,4144.448219340627,4144.448203682356,4144.448215145421,567.7335893250614,567.7336085720922,1248195.1736961007,0.03133256023543166,-0.004438776987610958,0.03164541154816442,0.0,-3.4531621156833463
45,37.444400549373796,-122.2342700704961,2.849463672491229,567.7336085720922,4144.448215145421,4144.448219340627,4144.448232947842,567.7335652331973,567.7336441464613,2180.323947671301,1.1032362074342688e-05,1.6317662591882068e-06,1.1152384232262622e-05,0.0,-11.403857250427134
46,37.44440070722059,-122.23426966672466,2.766476840581489,567.7336441464613,4144.448232947842,4144.448215145421,4144.448220590915,567.7336085720922,567.7336751999495,10668.600266454003,-1.0447841311390037e-05,-1.6424616131921229e-06,1.0576155644599693e-05,0.0,-11.456908558189436
47,37.44440059357395,-122.23426931682805,2.7748618414680446,567.7336751999495,4144.448220590915,4144.448232947842,4144.448192724838,567.7336441464613,567.7336497197379,92626.87072568873,-5.3115359270494645e-06,-1.1321691916609552e-05,1.2505723559992813e-05,0.0,-11.28932413365385
48,37.44440034428471,-122.23426960741855,2.896020200174993,567.7336497197379,4144.448192724838,4144.448220590915,4144.448154961789,567.7336751999495,567.7335974794403,2963.2418627436114,-1.1589391726298023e-05,-9.088270017457995e-06,1.4727886898527263e-05,0.0,-11.125767793413386
49,37.44440000775447,-122.2342702014168,2.9792147672184295,567.7335974794403,4144.448154961789,4144.448192724838,4144.448126579207,567.7336497197379,567.7335770681882,-33.9450988459425,1.2680866983770937e-05,1.1531846216469249e-05,1.714024108991434e-05,0.9999999999999982,-10.974081578970907
50,37.44439975343873,-122.23427043475475,3.096140518444278,567.7335770681882,4144.448126579207,4144.448154961789,4144.448135323751,567.7335974794403,567.7335707603328,-5604.670753805569,1.376693886622878e-05,1.2406977849088209e-05,1.8532719851501722e-05,1.0,-10.895972747461393
51,37.44439983271479,-122.23427050525612,3.1352799713626704,567.7335707603328,4144.448135323751,4144.448126579207,4144.448106393696,567.7335770681882,567.7335773549866,-95847.19412174485,-4.089817054169509e-07,-2.054107935521241e-06,2.0944272358182063e-06,1.0,-13.076230437760447
52,37.44439957148683,-122.23427043336693,3.2258675582957537,567.7335773549866,4144.448106393696,4144.448135323751,4144.448095320068,567.7335707603328,567.7335833958135,4739.584295548035,1.2692938992316634e-06,-4.3246524542048456e-06,4.507075088379016e-06,0.0,-12.30986215400426
53,37.444399471238405,-122.23427036609802,3.2325984986274072,567.7335833958135,4144.448095320068,4144.448106393696,4144.4480681526275,567.7335773549866,567.733574597139,294481.1000820717,-0.0019849369739580068,0.0021037169011805345,0.002892334626369881,0.0,-5.845691273782449
54,37.44439922702418,-122.23427046805462,3.2921100633650067,567.733574597139,4144.4480681526275,4144.448095320068,4144.448273523345,567.7335833958135,567.7331777607604,357.74134701844224,-0.0007045386515650723,0.0004139158007081071,0.0008171297336561458,4.314267220291344e-156,-7.1097126829857205
55,37.44440110708293,-122.23427493506733,3.2313783892547314,567.7331777607604,4144.448273523345,4144.4480681526275,4144.449205221588,567.733574597139,567.7310711316436,-70.5913805992004,-0.001427783906405445,0.000858461199627415,0.00166598995034668,1.0,-6.397335767460554
56,37.44440965871194,-122.23429866303032,3.30292171527692,567.7310711316436,4144.449205221588,4144.448273523345,4144.450680763441,567.7331777607604,567.7265739561553,-38.111319216247836,-0.0018700422380956217,0.000850724766352404,0.002054456278519218,1.0,-6.187744050704817
57,37.444423287035185,-122.2343493640259,3.3256637111140415,567.7265739561553,4144.450680763441,4144.449205221588,4144.451329569981,567.7310711316436,567.7203614211937,-37.147855212167336,-0.0015436415334335058,0.0004015298719308024,0.001595009536583939,1.0,-6.440875563713712
58,37.44442958962563,-122.234419531569,3.3025245784159707,567.7203614211937,4144.451329569981,4144.450680763441,4144.449912896772,567.7265739561553,567.7132166991415,-41.82464126568557,-0.001142202606883591,-1.1300083028893307e-05,0.0011422585027252505,1.0,-6.774747833709465
59,37.44441734437157,-122.2345004263365,3.278314680502569,567.7132166991415,4144.449912896772,4144.451329569981,4144.445740746643,567.7203614211937,567.7059299571954,-39.83060492847833,-0.001044683864936185,-0.0003527370030036087,0.001102627666506683,1.0,-6.810059160062288
60,37.44438027449621,-122.23458317949196,3.2834995544467813,567.7059299571954,4144.445740746643,4144.449912896772,4144.4387315083795,567.7132166991415,567.6993852398796,-29.6819355897542,-0.001023408674904304,-0.0007649643639829598,0.001277707241128905,0.9999999999998714,-6.6626880250676415
61,37.44431757972348,-122.23465780512666,3.3422068102537716,567.6993852398796,4144.4387315083795,4144.445740746643,4144.429505833406,567.7059299571954,567.6932644570696,-15.46755783907467,-0.0009332680290020682,-0.0011415873562971748,0.0014745205681898704,0.9999998083429061,-6.519422380542164
62,37.44423487724775,-122.2347278419206,3.5294710061924217,567.6932644570696,4144.429505833406,4144.4387315083795,4144.418603226691,567.6993852398796,567.6868916119183,-6.033571430772253,-0.0007808191588322442,-0.0012335803181952106,0.0014599311491430309,0.9976088132328582,-6.529366002495083
63,37.44413707908013,-122.23480088181766,3.9073797093001565,567.6868916119183,4144.418603226691,4144.429505833406,4144.406444879001,567.6932644570696,567.6803475878304,-2.724843118457827,-0.0006137011735555782,-0.0010869747801861274,0.00124825610480549,0.9384767608815316,-6.686007817904155
64,37.44402797546446,-122.23487597179347,4.381517570483142,567.6803475878304,4144.406444879001,4144.418603226691,4144.393178193798,567.6868916119183,567.6736131846548,-1.4654974374178007,-0.0005199533524599477,-0.0009916184139032802,0.0011196689544353705,0.8123720538440089,-6.794722213763437
65,37.44390889634021,-122.23495331531566,4.833134482048628,567.6736131846548,4144.393178193798,4144.406444879001,4144.378848459382,567.6803475878304,567.6664223036666,-0.43711255838792457,-0.0004965396486635397,-0.000982840534141829,0.001101148100051536,0.6075707965523273,-6.811401916162889
66,37.443780269352075,-122.235035916168,5.208889089215883,567.6664223036666,4144.378848459382,4144.393178193798,4144.363630184579,567.6736131846548,567.6587220947013,0.1360691473314348,-0.0004758442895199823,-0.0009438678461073173,0.0010570308882828557,0.4660351014815919,-6.852291349926064
67,37.443643671192994,-122.23512435569734,5.454086792109862,567.6587220947013,4144.363630184579,4144.378848459382,4144.347543678684,567.6664223036666,567.6504613232586,0.23508701750601843,-0.00042891959998021443,-0.0008407926194285004,0.0009438772442074373,0.4414974308979338,-6.9655144381902865
68,37.44349928864291,-122.23521921113299,5.606617260278686,567.6504613232586,4144.347543678684,4144.363630184579,4144.330850369915,567.6587220947013,567.6418574206689,0.1547970676902776,-0.00027566445679440445,-0.0005356853415837885,0.0006024530503927209,0.4613778247669657,-7.414500820295133
69,37.44334946202182,-122.23531800059644,5.811926789992386,567.6418574206689,4144.330850369915,4144.347543678684,4144.314192159461,567.6504613232586,567.6332107629775,0.12494157233897588,-2.528735298296552e-05,-4.8888697673286076e-05,5.5041393342420596e-05,0.46880517665802574,-9.807425049572023
70,37.443199954775906,-122.23541726974332,6.122018943923923,567.6332107629775,4144.314192159461,4144.330850369915,4144.297955962156,567.6418574206689,567.624735150593,0.09531805509041079,0.00013070336490039584,0.00025111699840818275,0.0002830955960198274,0.47618851183377087,-8.1697259222379
71,37.44305423851515,-122.23551456631265,6.163110822789939,567.624735150593,4144.297955962156,4144.314192159461,4144.28190551952,567.6332107629775,567.6163667184181,-0.022519483445369973,0.00011401834978724808,0.00021855316434041182,0.00024650693647728115,0.5056296329517177,-8.308120425010182
72,37.442910188528266,-122.23561063391702,6.387552737074118,567.6163667184181,4144.28190551952,4144.297955962156,4144.265921987721,567.624735150593,567.6080954553966,-0.10737892387432282,2.3183178227046973e-05,4.463177566780461e-05,5.0293688987469e-05,0.5268189668405854,-9.897630956176224
73,37.44276673441679,-122.23570559662907,6.902651124010954,567.6080954553966,4144.265921987721,4144.28190551952,4144.24973292597,567.6163667184181,567.5997395851855,-0.07660743233943747,-2.493493698852255e-05,-4.824724735193819e-05,5.4309740927946775e-05,0.5191424972047356,-9.820806956174769
74,37.44262143397415,-122.23580153420117,7.355975186360441,567.5997395851855,4144.24973292597,4144.265921987721,4144.233648833604,567.6080954553966,567.591445247869,-0.06752488285191582,7.377755045493366e-05,0.0001430070916064597,0.00016091660946238162,0.5168748093213518,-8.734624280813943
75,37.44247707503306,-122.2358967662213,7.92740940254855,567.591445247869,4144.233648833604,4144.24973292597,4144.218091570657,567.5997395851855,567.5834867295046,-0.04091538871283643,0.00023321138223557011,0.00045404349567979225,0.0005104341728110988,0.5102274204340297,-7.580248875175144
76,37.44233743975692,-122.23598815356371,9.029621374253285,567.5834867295046,4144.218091570657,4144.233648833604,4144.2031681299995,567.591445247869,567.5757739500094,0.18059221231344122,0.00029125182204283806,0.0005666456563274252,0.0006371145294827386,0.4549742512391684,-7.358561123446973
77,37.442203499058536,-122.23607670470803,10.1198445477594,567.5757739500094,4144.2031681299995,4144.218091570657,4144.188814189703,567.5834867295046,567.5682107531535,0.4583425972641807,0.00023651842963010237,0.00045356188300360627,0.0005115264893125934,0.3873790794294335,-7.578111186401118
78,37.44207468023918,-122.23616351250962,11.008107703373138,567.5682107531535,4144.188814189703,4144.2031681299995,4144.174733303032,567.5757739500094,567.5606063446213,0.5794134105761471,0.00012244579659973943,0.0002296334564922558,0.0002602393080330593,0.3590675790498971,-8.253908934759602
79,37.441948325379684,-122.23625076084184,11.779603671576945,567.5606063446213,4144.174733303032,4144.188814189703,4144.160738530622,567.5682107531535,567.5528937584355,0.48659108551325647,8.706695153378616e-06,1.5959485057506697e-05,1.817998085242793e-05,0.3806969489473382,-10.915189522437283
80,37.4418227544946,-122.2363392237994,12.517002415821041,567.5528937584355,4144.160738530622,4144.174733303032,4144.14659994466,567.5606063446213,567.5450362467905,0.3934688206669093,-0.00011991037949319268,-0.00021661431780557015,0.00024758889673928035,0.4028825323857011,-8.303740861700206
81,37.44169589793621,-122.23642933782405,13.229999568709074,567.5450362467905,4144.14659994466,4144.160738530622,4144.131993448814,567.5528937584355,567.5367413194442,0.9571957869155908,-0.00026418655078244756,-0.0004695824606938696,0.0005387970128031859,0.27743999619382737,-7.526171657609756
82,37.44156485599258,-122.2365244387981,14.029993149483246,567.5367413194442,4144.131993448814,4144.14659994466,4144.117105714247,567.5450362467905,567.5275077618435,2.2572491844698037,-0.0003584812412460957,-0.0006010332018354081,0.0006998211986170924,0.09472599675113327,-7.264685686095818
83,37.44143134770265,-122.23663017514471,14.972788794403469,567.5275077618435,4144.117105714247,4144.131993448814,4144.102232540392,567.5367413194442,567.5168942063528,3.319985276800982,-0.0004293666075452329,-0.0006402824298174657,0.0007709197582160286,0.03489190432410834,-7.167926264763903
84,37.441298071282255,-122.2367515087767,15.88011678768159,567.5168942063528,4144.102232540392,4144.117105714247,4144.087432312888,567.5275077618435,567.5047534321387,3.4981218171088715,-0.0005089309005337935,-0.0006596944452237964,0.0008331911080762147,0.02936571800303254,-7.090247520650468
85,37.44116556365432,-122.23689009839703,16.87230369220528,567.5047534321387,4144.087432312888,4144.102232540392,4144.07280658208,567.5168942063528,567.4911400601135,3.3698892543218117,-0.0005257944974481531,-0.0005975165117326538,0.0007959182340793019,0.033249868499405894,-7.136014098401957
86,37.441034736040365,-122.23704531721368,18.05926836939923,567.4911400601135,4144.07280658208,4144.087432312888,4144.058767363449,567.5047534321387,567.4760336873534,3.521741880943046,-0.0004168007684957722,-0.0004142871260557381,0.000587670573905304,0.028699898995929073,-7.439344015523824
87,37.44090930334003,-122.23721735808155,19.293979473990284,567.4760336873534,4144.058767363449,4144.07280658208,4144.045846881386,567.4911400601135,567.4596486438287,3.4584312421924692,-0.0002396891370346171,-0.00020474470713318754,0.00031523210101678124,0.030518413996223296,-8.062201361838879
88,37.44079404676331,-122.23740374958062,20.516378878324012,567.4596486438287,4144.045846881386,4144.058767363449,4144.033783304515,567.4760336873534,567.4424745013972,2.4819278679395222,-0.00011203739067788411,-8.334898979135158e-05,0.00013964036310876475,0.07713485479753593,-8.876440275410246
89,37.440686570671154,-122.23759898176657,21.72241351296122,567.4424745013972,4144.033783304515,4144.045846881386,4144.0219975925775,567.4596486438287,567.4250600838232,0.8598408227673375,-3.314549053789869e-05,-2.285257993316291e-05,4.02599547019061e-05,0.2973726034138513,-10.120153262892206
90,37.44058161614833,-122.23779690395207,22.967920240656902,567.4250600838232,4144.0219975925775,4144.033783304515,4144.009941699038,567.4424745013972,567.4078984819704,-0.7076302821751669,3.227009522015457e-05,2.2252895292375985e-05,3.919885705491031e-05,0.6698773275154996,-10.146862968355416
91,37.440474207726204,-122.23799199257483,24.32373610474276,567.4078984819704,4144.009941699038,4144.0219975925775,4143.997220272467,567.4250600838232,567.3913244807811,-1.5990590586984395,3.8229584059773774e-05,2.8082416211899676e-05,4.743546350233836e-05,0.8318868345216358,-9.956140433851933
92,37.4403607577405,-122.23818049951048,25.585978417560057,567.3913244807811,4143.997220272467,4144.009941699038,4143.983960396739,567.4078984819704,567.3751419065916,-1.522392769572957,-1.5511009802914022e-05,-1.2301996892327029e-05,1.9797235984978277e-05,0.8208905578710917,-10.829968226726582
93,37.44024242591345,-122.23836463057867,26.722860207293504,567.3751419065916,4143.983960396739,4143.997220272467,4143.970300021565,567.3913244807811,567.3591695109102,-1.203257632076875,-8.125928638427013e-05,-6.801293173959105e-05,0.0001059661762426818,0.7691037911333295,-9.15239060682308
94,37.440120468799385,-122.23854642190061,27.79487500527715,567.3591695109102,4143.970300021565,4143.983960396739,4143.956082819517,567.3751419065916,567.3434167641054,-1.2860009921643265,-0.00011510119425222845,-0.00010110176013967381,0.00015319872983033953,0.7834695465051353,-8.78377459161683
95,37.439993476746274,-122.23872578068699,28.867539499951658,567.3434167641054,4143.956082819517,4143.970300021565,4143.941257231853,567.3591695109102,567.3280740066701,-1.507200483007303,-6.986754441649042e-05,-6.523651824079468e-05,9.558910541987408e-05,0.8186459479346928,-9.255451704444015
96,37.439860971213015,-122.23890056012011,29.863070793684656,567.3280740066701,4143.941257231853,4143.956082819517,4143.925953617268,567.3434167641054,567.3132784560144,-1.6139535330112282,4.1748723270582505e-05,4.174406393103677e-05,5.903831610235985e-05,0.833959559194368,-9.73732389938029
97,37.439724117151705,-122.23906919726328,30.844321319250373,567.3132784560144,4143.925953617268,4143.941257231853,4143.910309603777,567.3280740066701,567.2992188866693,-1.7539889473352173,0.00018302262417809777,0.00019648045907925632,0.0002685178797790429,0.8524552187852036,-8.22259305487662
98,37.439584141289906,-122.23922954577037,32.07004068465153,567.2992188866693,4143.910309603777,4143.925953617268,4143.8944730395915,567.3132784560144,567.2861736799199,-1.8067574346204496,0.00028670224393498615,0.00033352316036106716,0.00043981345497220796,0.8589695240721705,-7.729159886923205
99,37.43944235596178,-122.23937844553349,33.32405221975815,567.2861736799199,4143.8944730395915,4143.910309603777,4143.878655166981,567.2992188866693,567.2738695755473,-1.5433773726961724,0.0002730783502436519,0.0003414730567594307,0.00043723635926627144,0.8239551595734682,-7.7350366411987945
100,37.43930068500384,-122.23951896609265,34.42165045843575,567.2738695755473,4143.878655166981,4143.8944730395915,4143.862761465503,567.2861736799199,567.2621357228394,-1.4402821047556258,0.00019312792357961328,0.0002550239833359409,0.0003198994012853153,0.8084983331745164,-8.047503982578808
101,37.439158288960726,-122.23965304729604,35.40644847776328,567.2621357228394,4143.862761465503,4143.878655166981,4143.846645980877,567.2738695755473,567.2511131309734,-1.6270530970751014,0.00013230549831708897,0.00018624730532918545,0.00022845744379931256,0.8357655425924817,-8.384160606553632
102,37.43901384212205,-122.23977910861444,36.32810639718734,567.2511131309734,4143.846645980877,4143.862761465503,4143.830342881128,567.2621357228394,567.240674350261,-1.5971778391394942,9.266180799208825e-05,0.00014005235644134578,0.00016793115614779884,0.8316235795561592,-8.691956447380296
103,37.43886766173351,-122.23989858756782,37.1528338663888,567.240674350261,4143.830342881128,4143.846645980877,4143.813859396398,567.2511131309734,567.2307373531696,-1.502454369584793,2.3451479788154274e-05,3.774130444508845e-05,4.4433973100219855e-05,0.817940251423944,-10.02150622119684
