MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis
Fix,GT,37.4404109,-122.2380991,28.86480402088165,20.90695,0.1,232.67938,1626727850999
Fix,GT,37.4402942,-122.2382845,30.024826402604575,20.911568,0.1,231.04546,1626727851999
Fix,GT,37.4401741,-122.2384671,31.107822522342204,21.001038,0.1,229.87444,1626727852999
Fix,GT,37.4400496,-122.2386473,32.142827431797976,21.237568,0.1,228.36316,1626727853999
Fix,GT,37.439919,-122.2388247,33.260814723730086,21.375278,0.1,226.12288,1626727854999
Fix,GT,37.4397832,-122.2389955,34.27679134869576,21.286285,0.1,224.15833,1626727855999
Fix,GT,37.4396441,-122.2391603,35.18085470199585,21.144932,0.1,222.37796,1626727856999
Fix,GT,37.4395024,-122.2393145,36.38580645716191,20.440844,0.1,219.41637,1626727857999
Fix,GT,37.4393604,-122.2394571,37.57480072307587,20.0393,0.1,218.49695,1626727858999
Fix,GT,37.4392187,-122.2395943,38.58584666597843,19.69215,0.1,216.7245,1626727859999
Fix,GT,37.4390752,-122.2397235,39.543853494763376,19.539518,0.1,214.81392,1626727860999
Fix,GT,37.4389296,-122.239846,40.41982454621792,19.358198,0.1,212.98235,1626727861999
Fix,GT,37.4387824,-122.239962,41.25486365747452,19.270124,0.1,211.4536,1626727862999
Fix,GT,37.4386321,-122.2400733,41.81892629528046,19.509878,0.1,209.82735,1626727863999
Fix,GT,37.4384767,-122.2401797,42.3069225410223,19.76962,0.1,207.62553,1626727864999
Fix,GT,37.4383162,-122.2402797,42.70094945812225,19.988947,0.1,205.36964,1626727865999
Fix,GT,37.438151,-122.2403733,43.0129565911293,20.24379,0.1,203.54759,1626727866999
Fix,GT,37.4379816,-122.2404623,43.19495831483602,20.495731,0.1,201.8973,1626727867999
Fix,GT,37.4378095,-122.2405466,43.32496367812157,20.473715,0.1,200.64499,1626727868999
Fix,GT,37.4376365,-122.2406271,43.449007279396056,20.509449,0.1,200.17686,1626727869999
Fix,GT,37.4374633,-122.2407091,43.594968999743465,20.595205,0.1,201.06299,1626727870999
Fix,GT,37.437291,-122.2407961,43.874952493309976,20.649418,0.1,202.54942,1626727871999
Fix,GT,37.4371208,-122.2408886,44.309897470951086,20.427269,0.1,204.11133,1626727872999
Fix,GT,37.4369569,-122.2409877,44.83589727067947,19.985895,0.1,207.0472,1626727873999
Fix,GT,37.4368017,-122.2410972,45.42485662448406,19.617233,0.1,211.43407,1626727874999
Fix,GT,37.4366596,-122.2412226,46.17586186176539,19.00413,0.1,217.98694,1626727875999
Fix,GT,37.4365345,-122.2413628,46.92986896675825,18.339647,0.1,224.31651,1626727876999
Fix,GT,37.4364233,-122.241511,47.50388165283203,17.712683,0.1,227.93828,1626727877999
Fix,GT,37.4363216,-122.24166,48.14086474049091,17.004646,0.1,230.03004,1626727878999
Fix,GT,37.4362289,-122.2418061,48.85488489294052,16.020416,0.1,232.5316,1626727879999
Fix,GT,37.4361465,-122.241947,49.48089954590797,14.858154,0.1,234.34055,1626727880999
Fix,GT,37.4360776,-122.2420779,50.0978844383955,12.85163,0.1,238.15578,1626727881999
Fix,GT,37.4360279,-122.242192,50.57792156112195,10.072548,0.1,243.49713,1626727882999
Fix,GT,37.4359993,-122.2422823,50.90594573265314,7.2147107,0.1,250.38855,1626727883999
Fix,GT,37.435986,-122.2423468,51.12696812528372,4.6133094,0.1,256.582,1626727884999
Fix,GT,37.4359809,-122.2423851,51.26098497104645,2.4007378,0.1,260.32983,1626727885999
Fix,GT,37.435979,-122.2424076,51.308988706111904,1.9844114,0.1,262.3821,1626727886999
Fix,GT,37.4359772,-122.2424362,51.35898113930225,3.6117918,0.1,264.85876,1626727887999
Fix,GT,37.4359764,-122.2424913,51.48697921323776,6.0956106,0.1,269.36377,1626727888999
Fix,GT,37.4359813,-122.2425694,51.7279583464861,7.6421547,0.1,275.94147,1626727889999
Fix,GT,37.4359959,-122.2426586,52.13691273629665,8.527154,0.1,283.3863,1626727890999
Fix,GT,37.43602,-122.2427566,52.50692777216434,9.684774,0.1,288.09375,1626727891999
Fix,GT,37.4360508,-122.2428647,52.97389525318145,10.655161,0.1,290.32172,1626727892999
Fix,GT,37.4360881,-122.2429805,53.52289124035836,11.389609,0.1,292.60217,1626727893999
Fix,GT,37.4361306,-122.2431006,54.13487955915927,11.851415,0.1,294.46594,1626727894999
Fix,GT,37.4361767,-122.243222,54.82087741088867,11.7901945,0.1,295.7077,1626727895999
Fix,GT,37.4362225,-122.2433384,55.49187525910138,11.156791,0.1,296.29,1626727896999
Fix,GT,37.4362664,-122.2434494,56.12988078725338,10.906192,0.1,296.38046,1626727897999
Fix,GT,37.4363109,-122.24356,56.73088826406002,11.091094,0.1,296.81888,1626727898999
Fix,GT,37.4363582,-122.2436736,57.37988997989893,11.672286,0.1,297.90204,1626727899999
Fix,GT,37.4364102,-122.2437916,58.089864633083344,12.083765,0.1,299.31467,1626727900999
Fix,GT,37.436466,-122.2439098,58.82185274934768,12.282277,0.1,301.2156,1626727901999
Fix,GT,37.4365272,-122.2440272,59.55186411571503,12.572175,0.1,304.20584,1626727902999
Fix,GT,37.4365943,-122.2441435,60.27185413253307,12.872814,0.1,306.68942,1626727903999
Fix,GT,37.4366666,-122.2442592,61.06584022009373,13.16181,0.1,308.74756,1626727904999
Fix,GT,37.4367439,-122.2443739,61.87183210813999,13.42578,0.1,310.99783,1626727905999
Fix,GT,37.4368256,-122.2444877,62.72483570218086,13.700683,0.1,312.2062,1626727906999
Fix,GT,37.43691,-122.2446027,63.57983147251606,13.942255,0.1,312.67984,1626727907999
Fix,GT,37.4369957,-122.2447194,64.38784686589241,14.175719,0.1,312.38242,1626727908999
Fix,GT,37.4370828,-122.2448394,65.16185247850419,14.561211,0.1,312.08704,1626727909999
Fix,GT,37.4371725,-122.2449632,65.84487387847899,15.033895,0.1,312.31567,1626727910999
Fix,GT,37.4372655,-122.2450904,66.53986969327927,15.543364,0.1,312.62054,1626727911999
Fix,GT,37.4373628,-122.2452218,67.20086945331096,16.195187,0.1,312.79507,1626727912999
Fix,GT,37.437464,-122.2453587,67.88486524605752,16.856012,0.1,312.8382,1626727913999
Fix,GT,37.4375702,-122.2454997,68.59386102402209,17.462994,0.1,313.43494,1626727914999
Fix,GT,37.4376795,-122.2456426,69.31585082894563,17.547102,0.1,313.99142,1626727915999
Fix,GT,37.43779,-122.2457843,70.05784855914118,17.52614,0.1,314.476,1626727916999
Fix,GT,37.4378998,-122.2459261,70.82584428560733,17.457928,0.1,313.46948,1626727917999
Fix,GT,37.4380073,-122.2460725,71.57486400175095,17.814726,0.1,312.07626,1626727918999
Fix,GT,37.4381165,-122.2462236,72.32883770275114,18.41108,0.1,312.2775,1626727919999
Fix,GT,37.4382319,-122.2463788,73.12584543287754,18.986452,0.1,313.42593,1626727920999
Fix,GT,37.4383525,-122.2465349,73.93182101559638,19.568008,0.1,314.50674,1626727921999
Fix,GT,37.4384774,-122.246691,74.76584083896876,19.488573,0.1,315.43768,1626727922999
Fix,GT,37.4386028,-122.2468441,75.52485063898564,19.40404,0.1,315.8317,1626727923999
Fix,GT,37.4387283,-122.2469962,76.28784429925679,19.257812,0.1,315.82602,1626727924999
Fix,GT,37.4388514,-122.2471468,77.04884401470424,19.008686,0.1,315.40082,1626727925999
Fix,GT,37.4389731,-122.2472985,77.80585388183594,19.10529,0.1,314.8991,1626727926999
Fix,GT,37.4390954,-122.2474523,78.5728414170742,19.384628,0.1,314.74185,1626727927999
Fix,GT,37.4392199,-122.2476098,79.35984316563606,19.87707,0.1,314.55594,1626727928999
Fix,GT,37.4393469,-122.2477712,80.16883471906185,20.213697,0.1,314.5237,1626727929999
Fix,GT,37.4394757,-122.2479351,80.97783033627272,20.517986,0.1,314.48392,1626727930999
Fix,GT,37.4396059,-122.2481006,81.79483413004876,20.583551,0.1,314.57602,1626727931999
Fix,GT,37.4397364,-122.2482661,82.61983383554221,20.624475,0.1,314.57977,1626727932999
Fix,GT,37.4398672,-122.2484328,83.43882737088204,20.77328,0.1,314.23953,1626727933999
Fix,GT,37.4399979,-122.2486018,84.27682088404893,20.887156,0.1,313.98672,1626727934999
Fix,GT,37.4401289,-122.2487717,85.14581850004195,20.926043,0.1,313.87994,1626727935999
Fix,GT,37.44026,-122.248943,86.01481611394883,21.12073,0.1,313.60913,1626727936999
Fix,GT,37.4403916,-122.249116,86.86882613420487,21.174416,0.1,313.50522,1626727937999
Fix,GT,37.4405231,-122.2492891,87.71881752967833,21.138857,0.1,313.65616,1626727938999
Fix,GT,37.4406549,-122.2494614,88.56582759058476,21.12274,0.1,313.7801,1626727939999
Fix,GT,37.4407869,-122.2496335,89.39883977395296,21.152714,0.1,313.79266,1626727940999
Fix,GT,37.4409199,-122.2498063,90.23082281297444,21.381691,0.1,313.9818,1626727941999
Fix,GT,37.4410546,-122.2499805,91.08282876849174,21.579958,0.1,314.01184,1626727942999
Fix,GT,37.4411906,-122.250157,91.9378263785243,21.841698,0.1,313.88907,1626727943999
Fix,GT,37.4413281,-122.2503353,92.80881559419632,22.074556,0.1,313.96448,1626727944999
Fix,GT,37.4414669,-122.2505158,93.75679427683356,22.28435,0.1,313.80365,1626727945999
Fix,GT,37.4416065,-122.2506982,94.76478761196137,22.47228,0.1,313.7771,1626727946999
Fix,GT,37.4417471,-122.2508823,95.7987872387171,22.65768,0.1,313.7149,1626727947999
Fix,GT,37.441889,-122.2510678,96.84178053474426,22.813276,0.1,313.83264,1626727948999
Fix,GT,37.442031,-122.2512541,97.89679283404352,22.77299,0.1,313.5455,1626727949999
Fix,GT,37.4421709,-122.2514416,98.87679036015273,22.680748,0.1,312.51965,1626727950999
Fix,GT,37.4423068,-122.2516326,99.81881969207524,22.622087,0.1,311.0417,1626727951999
Fix,GT,37.4424384,-122.2518278,100.71579812830686,22.592865,0.1,309.55374,1626727952999
Fix,GT,37.442566,-122.2520264,101.62881480652096,22.538954,0.1,308.237,1626727953999
Fix,GT,37.4426889,-122.2522287,102.51381023091078,22.468346,0.1,306.52704,1626727954999
Fix,GT,37.442807,-122.2524347,103.400803494215,22.415539,0.1,304.94464,1626727955999
Fix,GT,37.4429205,-122.252644,104.25781385236978,22.36802,0.1,303.52747,1626727956999
Fix,GT,37.4430294,-122.2528563,105.14780710625648,22.320873,0.1,302.10785,1626727957999
Fix,GT,37.443134,-122.2530716,106.0178196554184,22.273268,0.1,300.69537,1626727958999
Fix,GT,37.4432346,-122.2532892,106.8898171943426,22.260414,0.1,299.55078,1626727959999
Fix,GT,37.4433317,-122.2535094,107.75180826812982,22.26276,0.1,298.3641,1626727960999
Fix,GT,37.4434249,-122.2537323,108.63180578124523,22.267385,0.1,296.986,1626727961999
Fix,GT,37.4435136,-122.2539581,109.51980329239368,22.263992,0.1,295.54907,1626727962999
Fix,GT,37.4435977,-122.2541862,110.40280945730213,22.169237,0.1,294.18945,1626727963999
Fix,GT,37.443677,-122.2544156,111.27680913209916,22.063972,0.1,292.72003,1626727964999
Fix,GT,37.4437512,-122.2546462,112.13681315219402,21.987768,0.1,291.2472,1626727965999
Fix,GT,37.4438207,-122.2548793,112.99880848169326,21.977999,0.1,289.83707,1626727966999
Fix,GT,37.4438853,-122.2551115,113.84281906163692,21.55133,0.1,288.6962,1626727967999
Fix,GT,37.4439456,-122.2553429,114.7088078365326,21.559864,0.1,287.57068,1626727968999
Fix,GT,37.4440021,-122.2555759,115.54682501029968,21.511257,0.1,286.31287,1626727969999
Fix,GT,37.4440541,-122.2558096,116.40081815135478,21.418339,0.1,284.91446,1626727970999
Fix,GT,37.4441012,-122.2560437,117.24381345534326,21.320538,0.1,283.50836,1626727971999
Fix,GT,37.4441437,-122.2562784,118.05081973624227,21.237383,0.1,282.1156,1626727972999
Fix,GT,37.4441815,-122.2565133,118.8418392558694,21.163294,0.1,280.83115,1626727973999
Fix,GT,37.444215,-122.2567484,119.56684119176865,21.096104,0.1,279.63892,1626727974999
Fix,GT,37.444245,-122.2569836,120.25084755378964,21.06735,0.1,278.54175,1626727975999
Fix,GT,37.444271,-122.2572196,120.91485837173462,21.088017,0.1,277.26312,1626727976999
Fix,GT,37.4442924,-122.2574563,121.54986035186052,21.07104,0.1,275.81323,1626727977999
Fix,GT,37.4443091,-122.2576936,122.16786455971004,21.07506,0.1,274.35522,1626727978999
Fix,GT,37.4443211,-122.2579316,122.72287767845393,21.128168,0.1,272.9841,1626727979999
Fix,GT,37.4443286,-122.2581706,123.24188861680032,21.188112,0.1,271.6588,1626727980999
Fix,GT,37.4443321,-122.2584105,123.7398995888233,21.259884,0.1,270.404,1626727981999
Fix,GT,37.4443309,-122.2586514,124.20789942252637,21.38337,0.1,268.98337,1626727982999
Fix,GT,37.4443249,-122.2588939,124.61091717064382,21.552053,0.1,267.59198,1626727983999
Fix,GT,37.4443147,-122.2591384,124.95993721485137,21.760284,0.1,266.44473,1626727984999
Fix,GT,37.4443007,-122.2593851,125.23294609546664,22.013687,0.1,265.4145,1626727985999
Fix,GT,37.4442831,-122.2596347,125.46794825786353,22.364218,0.1,264.48685,1626727986999
Fix,GT,37.444263,-122.2598887,125.66795718741416,22.753761,0.1,264.25238,1626727987999
Fix,GT,37.4442429,-122.2601459,125.82097517311573,22.981668,0.1,264.36252,1626727988999
Fix,GT,37.4442227,-122.2604057,125.93997287249564,23.22891,0.1,264.30365,1626727989999
Fix,GT,37.4442018,-122.2606694,126.0229728281498,23.689833,0.1,264.14682,1626727990999
Fix,GT,37.4441802,-122.2609364,126.14196597975491,23.660212,0.1,264.11258,1626727991999
Fix,GT,37.4441585,-122.2612006,126.29795229530336,23.33023,0.1,263.99005,1626727992999
Fix,GT,37.4441368,-122.2614607,126.4749613201022,22.955313,0.1,263.89822,1626727993999
Fix,GT,37.4441152,-122.2617165,126.64995669931174,22.581741,0.1,263.8907,1626727994999
Fix,GT,37.4440947,-122.2619684,126.7559703259468,22.22673,0.1,264.2235,1626727995999
Fix,GT,37.4440752,-122.2622163,126.9049748505354,21.868238,0.1,264.27496,1626727996999
Fix,GT,37.4440561,-122.2624602,127.02797022986412,21.518757,0.1,264.28772,1626727997999
Fix,GT,37.4440376,-122.2627004,127.12398394489288,21.182655,0.1,264.53204,1626727998999
Fix,GT,37.4440201,-122.2629369,127.17698391902448,20.864218,0.1,264.7044,1626727999999
Fix,GT,37.4440033,-122.2631699,127.2759677863121,20.537214,0.1,264.71008,1626728000999
Fix,GT,37.4439865,-122.2633992,127.3729769538641,20.220627,0.1,264.5357,1626728001999
Fix,GT,37.443969,-122.2636252,127.43399538338184,19.970037,0.1,264.30713,1626728002999
Fix,GT,37.443952,-122.263848,127.50498843997715,19.743181,0.1,264.55786,1626728003999
Fix,GT,37.4439365,-122.2640718,127.54399305325748,20.09765,0.1,265.2735,1626728004999
Fix,GT,37.443924,-122.2643007,127.54700927710532,20.522263,0.1,266.70007,1626728005999
Fix,GT,37.4439169,-122.2645347,127.51900696891546,20.944952,0.1,268.5376,1626728006999
Fix,GT,37.4439142,-122.2647728,127.5040023266673,21.11068,0.1,269.53516,1626728007999
Fix,GT,37.4439153,-122.2650123,127.43601398181916,21.368752,0.1,270.73206,1626728008999
Fix,GT,37.4439202,-122.265256,127.35902100545168,21.797632,0.1,271.8246,1626728009999
Fix,GT,37.4439289,-122.2655045,127.24002805089953,22.233349,0.1,272.9746,1626728010999
Fix,GT,37.4439425,-122.2657574,127.09803277778624,22.64439,0.1,274.4068,1626728011999
Fix,GT,37.4439615,-122.2660144,126.90203751945496,23.066324,0.1,275.82312,1626728012999
Fix,GT,37.4439857,-122.2662758,126.679061065197,23.523832,0.1,277.1838,1626728013999
Fix,GT,37.4440155,-122.2665417,126.38306821662188,24.058493,0.1,278.45227,1626728014999
Fix,GT,37.4440504,-122.2668136,126.07808245766162,24.664827,0.1,279.51395,1626728015999
Fix,GT,37.4440904,-122.2670906,125.73207786774636,25.158903,0.1,280.7834,1626728016999
Fix,GT,37.4441365,-122.2673713,125.38508744078877,25.572865,0.1,282.33643,1626728017999
Fix,GT,37.44419,-122.2676541,125.02207574272155,25.824465,0.1,284.14575,1626728018999
Fix,GT,37.4442505,-122.2679352,124.66707585716247,25.69622,0.1,285.78772,1626728019999
Fix,GT,37.4443167,-122.2682122,124.28210209196806,25.50628,0.1,287.30652,1626728020999
Fix,GT,37.4443882,-122.268485,123.91708798331022,25.319986,0.1,288.83478,1626728021999
Fix,GT,37.4444648,-122.2687532,123.54309288328886,25.129389,0.1,290.30096,1626728022999
Fix,GT,37.4445462,-122.269017,123.17609063982964,24.98198,0.1,291.77176,1626728023999
Fix,GT,37.444633,-122.2692782,122.74413139247896,25.17166,0.1,293.19785,1626728024999
Fix,GT,37.4447253,-122.2695399,122.34309330868722,25.469015,0.1,294.2286,1626728025999
Fix,GT,37.4448225,-122.2698015,122.01409584903716,25.609934,0.1,295.4774,1626728026999
Fix,GT,37.4449249,-122.270062,121.6580959968567,25.790861,0.1,296.77942,1626728027999
Fix,GT,37.4450328,-122.2703213,121.34409854340552,25.991375,0.1,298.10873,1626728028999
Fix,GT,37.4451468,-122.2705791,121.02506740140916,26.188925,0.1,299.73636,1626728029999
Fix,GT,37.445268,-122.2708338,120.78005062866212,26.314901,0.1,301.4796,1626728030999
Fix,GT,37.4453951,-122.2710859,120.61203863334656,26.466204,0.1,303.006,1626728031999
Fix,GT,37.4455286,-122.2713345,120.49502901864052,26.60953,0.1,304.68515,1626728032999
Fix,GT,37.4456686,-122.2715794,120.41898789072036,26.727625,0.1,306.36,1626728033999
Fix,GT,37.4458146,-122.2718202,120.43698059606552,26.809294,0.1,307.79694,1626728034999
Fix,GT,37.445965,-122.2720573,120.57193441194296,26.849737,0.1,309.03925,1626728035999
Fix,GT,37.4461198,-122.2722905,120.79293917942049,26.834976,0.1,310.23074,1626728036999
Fix,GT,37.4462774,-122.2725196,121.05793421560529,26.76043,0.1,311.13208,1626728037999
Fix,GT,37.4464361,-122.272747,121.40891215443612,26.697813,0.1,311.0017,1626728038999
Fix,GT,37.4465941,-122.2729738,121.77991202139854,26.62675,0.1,311.08066,1626728039999
Fix,GT,37.446752,-122.2731997,122.15489476066828,26.548882,0.1,311.15897,1626728040999
Fix,GT,37.4469097,-122.2734247,122.61687744390964,26.45385,0.1,311.243,1626728041999
Fix,GT,37.4470666,-122.2736488,123.13288462358712,26.327354,0.1,311.11035,1626728042999
Fix,GT,37.4472222,-122.2738724,123.68985495126248,26.191673,0.1,310.9174,1626728043999
Fix,GT,37.4473768,-122.2740949,124.31883749818802,26.048706,0.1,311.04236,1626728044999
Fix,GT,37.447531,-122.2743159,125.00882246351242,25.913975,0.1,311.1219,1626728045999
Fix,GT,37.4476844,-122.2745354,125.73481479346752,25.776184,0.1,311.16293,1626728046999
Fix,GT,37.4478372,-122.2747539,126.44781451630593,25.65136,0.1,311.18024,1626728047999
Fix,GT,37.4479893,-122.2749712,127.18081176233292,25.503805,0.1,311.1806,1626728048999
Fix,GT,37.4481407,-122.2751871,127.91782140350342,25.435453,0.1,311.30142,1626728049999
Fix,GT,37.4482924,-122.2754029,128.67580872559546,25.474323,0.1,311.31464,1626728050999
